Company Name,Symbol,Report URL 2022-2023,Report URL 2021-2022,Report URL 2020-2021,Report URL 2019-2020,Report URL 2018-2019
Skipper Limited,SKIPPER,https://nsearchives.nseindia.com/annual_reports/AR_22933_SKIPPER_2022_2023_25082023151756_08252023160000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20570_SKIPPER_2021_2022_02082022181115_08022022190008.zip,https://nsearchives.nseindia.com/annual_reports/AR_19350_SKIPPER_2020_2021_04092021161457_09042021170003.zip,https://nsearchives.nseindia.com/annual_reports/AR_17127_SKIPPER_2019_2020_02092020135258_02092020140004.zip,https://nsearchives.nseindia.com/annual_reports/AR_14931_SKIPPER_2018_2019_17072019150247.zip
SML Isuzu Limited,SMLISUZU,https://nsearchives.nseindia.com/annual_reports/AR_22867_SMLISUZU_2022_2023_22082023181553_08222023190003.zip,https://nsearchives.nseindia.com/annual_reports/AR_21142_SMLISUZU_2021_2022_02092022214004_09022022220012.zip,https://nsearchives.nseindia.com/annual_reports/AR_18303_SMLISUZU_2020_2021_06072021162020_06072021170010.zip,https://nsearchives.nseindia.com/annual_reports/AR_16611_SMLISUZU_2019_2020_31072020142853_31072020150003.zip,https://nsearchives.nseindia.com/annual_reports/AR_15733_SMLISUZU_2018_2019_04092019164056_04092019170015.zip
SMS Pharmaceuticals Limited,SMSPHARMA,https://nsearchives.nseindia.com/annual_reports/AR_23771_SMSPHARMA_2022_2023_07092023173455_09072023180027.zip,https://nsearchives.nseindia.com/annual_reports/AR_21646_SMSPHARMA_2021_2022_07092022190224_09072022200014.zip,https://nsearchives.nseindia.com/annual_reports/AR_19736_SMSPHARMA_2020_2021_08092021182629_09082021190008.zip,https://nsearchives.nseindia.com/annual_reports/AR_17594_SMSPHARMA_2019_2020_08092020101707_08092020110002.zip,https://nsearchives.nseindia.com/annual_reports/AR_15930_SMSPHARMA_2018_2019_07092019135609_07092019140009.zip
Snowman Logistics Limited,SNOWMAN,https://nsearchives.nseindia.com/annual_reports/AR_22981_SNOWMAN_2022_2023_28082023123754_08282023130000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20785_SNOWMAN_2021_2022_23082022121842_08232022130006.zip,https://nsearchives.nseindia.com/annual_reports/AR_18641_SNOWMAN_2020_2021_06082021154104_06082021160002.zip,https://nsearchives.nseindia.com/annual_reports/AR_16783_SNOWMAN_2019_2020_19082020151322_19082020170002.zip,https://nsearchives.nseindia.com/annual_reports/AR_14933_SNOWMAN_2018_2019_17072019153125_17072019160007.zip
Sobha Limited,SOBHA,https://nsearchives.nseindia.com/annual_reports/AR_22376_SOBHA_2022_2023_15072023184421_07152023190004.zip,https://nsearchives.nseindia.com/annual_reports/AR_20421_SOBHA_2021_2022_18072022190557.zip,https://nsearchives.nseindia.com/annual_reports/AR_18472_SOBHA_2020_2021_20072021153738_20072021160003.zip,https://nsearchives.nseindia.com/annual_reports/AR_16458_SOBHA_2019_2020_15072020190502_15072020200003.zip,https://nsearchives.nseindia.com/annual_reports/AR_14905_SOBHA_2018_2019_16072019162033_16072019170006.zip
Somany Ceramics Limited,SOMANYCERA,https://nsearchives.nseindia.com/annual_reports/AR_22631_SOMANYCERA_2022_2023_03082023214219_08032023220000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20979_SOMANYCERA_2021_2022_30082022194745_08302022200005.zip,https://nsearchives.nseindia.com/annual_reports/AR_18811_SOMANYCERA_2020_2021_21082021164840_21082021170003.zip,https://nsearchives.nseindia.com/annual_reports/AR_16569_SOMANYCERA_2019_2020_25072020232110_26072020070002.zip,https://nsearchives.nseindia.com/annual_reports/AR_15040_SOMANYCERA_2018_2019_26072019214336_26072019220005.zip
Soma Textiles & Industries Limited,SOMATEX,https://nsearchives.nseindia.com/annual_reports/AR_22953_SOMATEX_2022_2023_25082023202020_08252023210008.zip,https://nsearchives.nseindia.com/annual_reports/AR_20654_SOMATEX_2021_2022_07082022075725_08072022080003.zip,https://nsearchives.nseindia.com/annual_reports/AR_18763_SOMATEX_2020_2021_18082021140018_18082021150001.zip,https://nsearchives.nseindia.com/annual_reports/AR_16836_SOMATEX_2019_2020_22082020134253_22082020140002.zip,https://nsearchives.nseindia.com/annual_reports/AR_15164_SOMATEX_2018_2019_08082019154521_08082019160003.zip
Somi Conveyor Beltings Limited,SOMICONVEY,https://nsearchives.nseindia.com/annual_reports/AR_23665_SOMICONVEY_2022_2023_06092023182506_09062023190014.zip,https://nsearchives.nseindia.com/annual_reports/AR_21495_SOMICONVEY_2021_2022_06092022165331_09062022170018.zip,https://nsearchives.nseindia.com/annual_reports/AR_19374_SOMICONVEY_2020_2021_04092021180150_09042021190010.zip,https://nsearchives.nseindia.com/annual_reports/AR_17538_SOMICONVEY_2019_2020_07092020182138_07092020190017.zip,https://nsearchives.nseindia.com/annual_reports/AR_15938_SOMICONVEY_2018_2019_07092019155335_07092019160014.zip
Sonata Software Limited,SONATSOFTW,https://nsearchives.nseindia.com/annual_reports/AR_22235_SONATSOFTW_2022_2023_07072023190852_07072023200000.zip,https://nsearchives.nseindia.com/annual_reports/AR_19978_SONATSOFTW_2021_2022_02062022164731_06022022170006.zip,https://nsearchives.nseindia.com/annual_reports/AR_18506_SONATSOFTW_2020_2021_23072021144825_23072021150004.zip,https://nsearchives.nseindia.com/annual_reports/AR_16490_SONATSOFTW_2019_2020_18072020183510.zip,https://nsearchives.nseindia.com/annual_reports/AR_14865_SONATSOFTW_2018_2019_12072019215824.zip
Savita Oil Technologies Limited,SOTL,https://nsearchives.nseindia.com/annual_reports/AR_23338_SOTL_2022_2023_04092023114652_09042023120003.zip,https://nsearchives.nseindia.com/annual_reports/AR_21443_SOTL_2021_2022_06092022112130_09062022120007.zip,https://nsearchives.nseindia.com/annual_reports/AR_19453_SOTL_2020_2021_06092021123547_09062021130007.zip,https://nsearchives.nseindia.com/annual_reports/AR_17489_SOTL_2019_2020_07092020130000_07092020130006.zip,https://nsearchives.nseindia.com/annual_reports/AR_15362_SOTL_2018_2019_26082019142021_26082019150003.zip
The South Indian Bank Limited,SOUTHBANK,https://nsearchives.nseindia.com/annual_reports/AR_22609_SOUTHBANK_2022_2023_02082023105434_08022023110000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20076_SOUTHBANK_2021_2022_20062022142806_06202022150003.zip,https://nsearchives.nseindia.com/annual_reports/AR_18524_SOUTHBANK_2020_2021_26072021170056_26072021180003.zip,https://nsearchives.nseindia.com/annual_reports/AR_17422_SOUTHBANK_2019_2020_05092020185453.zip,https://nsearchives.nseindia.com/annual_reports/AR_14562_SOUTHBANK_2018_2019_20062019193153_20062019200010.zip
South West Pinnacle Exploration Limited,SOUTHWEST,https://nsearchives.nseindia.com/annual_reports/AR_23520_SOUTHWEST_2022_2023_05092023171758_09052023180020.zip,https://nsearchives.nseindia.com/annual_reports/AR_21077_SOUTHWEST_2021_2022_02092022150358_09022022160007.zip,https://nsearchives.nseindia.com/annual_reports/AR_19252_SOUTHWEST_2020_2021_03092021155351_09032021160002.zip,https://nsearchives.nseindia.com/annual_reports/AR_17302_SOUTHWEST_2019_2020_04092020183625_04092020190012.zip,https://nsearchives.nseindia.com/annual_reports/AR_15285_SOUTHWEST_2018_2019_21082019190221_21082019200003.zip
S. P. Apparels Limited,SPAL,https://nsearchives.nseindia.com/annual_reports/AR_23161_SPAL_2022_2023_31082023195919_08312023200004.zip,https://nsearchives.nseindia.com/annual_reports/AR_20885_SPAL_2021_2022_26082022192554_08262022200008.zip,https://nsearchives.nseindia.com/annual_reports/AR_18815_SPAL_2020_2021_21082021183144_21082021190003.zip,https://nsearchives.nseindia.com/annual_reports/AR_17335_SPAL_2019_2020_04092020225332_04092020230003.zip,https://nsearchives.nseindia.com/annual_reports/AR_15401_SPAL_2018_2019_27082019181808_27082019190003.zip
Sun Pharma Advanced Research Company Limited,SPARC,https://nsearchives.nseindia.com/annual_reports/AR_22355_SPARC_2022_2023_14072023180117_07142023190000.zip,https://nsearchives.nseindia.com/annual_reports/AR_21265_SPARC_2021_2022_03092022200812_09032022210003.zip,https://nsearchives.nseindia.com/annual_reports/AR_19581_SPARC_2020_2021_07092021150227_09072021160016.zip,https://nsearchives.nseindia.com/annual_reports/AR_17539_SPARC_2019_2020_07092020182148_07092020190012.zip,https://nsearchives.nseindia.com/annual_reports/AR_14730_SPARC_2018_2019_05072019182706.zip
Spacenet Enterprises India Limited,SPCENET,https://nsearchives.nseindia.com/annual_reports/AR_23624_SPCENET_2022_2023_06092023152010_09062023160022.zip,https://nsearchives.nseindia.com/annual_reports/AR_21556_SPCENET_2021_2022_06092022223241_09072022070013.zip,https://nsearchives.nseindia.com/annual_reports/AR_19062_SPCENET_2020_2021_31082021142722_08312021150002.zip,https://nsearchives.nseindia.com/annual_reports/AR_17597_SPCENET_2019_2020_08092020112308_08092020120003.zip,https://nsearchives.nseindia.com/annual_reports/AR_15852_SPCENET_2018_2019_06092019112739_06092019120003.zip
Speciality Restaurants Limited,SPECIALITY,https://nsearchives.nseindia.com/annual_reports/AR_23093_SPECIALITY_2022_2023_30082023152631_08302023160001.zip,https://nsearchives.nseindia.com/annual_reports/AR_20574_SPECIALITY_2021_2022_02082022200144_08022022210011.zip,https://nsearchives.nseindia.com/annual_reports/AR_19000_SPECIALITY_2020_2021_28082021180529_08282021190002.zip,https://nsearchives.nseindia.com/annual_reports/AR_16995_SPECIALITY_2019_2020_29082020231030_30082020070002.zip,https://nsearchives.nseindia.com/annual_reports/AR_15063_SPECIALITY_2018_2019_30072019181617_30072019190005.zip
Spencer's Retail Limited,SPENCERS,https://nsearchives.nseindia.com/annual_reports/AR_22303_SPENCERS_2022_2023_12072023174920_07122023180004.zip,https://nsearchives.nseindia.com/annual_reports/AR_20233_SPENCERS_2021_2022_05072022193314.zip,https://nsearchives.nseindia.com/annual_reports/AR_18514_SPENCERS_2020_2021_23072021190848_23072021200004.zip,https://nsearchives.nseindia.com/annual_reports/AR_17837_SPENCERS_2019_2020_25112020161802_26112020120146.zip,https://nsearchives.nseindia.com/annual_reports/AR_14593_SPENCERS_2018_2019_25062019202324_25062019210011.zip
Southern Petrochemicals Industries Corporation  Limited,SPIC,https://nsearchives.nseindia.com/annual_reports/AR_23461_SPIC_2022_2023_04092023225430_09052023070011.zip,https://nsearchives.nseindia.com/annual_reports/AR_21108_SPIC_2021_2022_02092022174917_09022022180026.zip,https://nsearchives.nseindia.com/annual_reports/AR_19397_SPIC_2020_2021_04092021212141_09042021220009.zip,https://nsearchives.nseindia.com/annual_reports/AR_16922_SPIC_2019_2020_27082020170213_27082020180006.zip,https://nsearchives.nseindia.com/annual_reports/AR_14869_SPIC_2018_2019_13072019071501_13072019080003.zip
SPL Industries Limited,SPLIL,https://nsearchives.nseindia.com/annual_reports/AR_23278_SPLIL_2022_2023_02092023164432_09022023170001.zip,https://nsearchives.nseindia.com/annual_reports/AR_21365_SPLIL_2021_2022_05092022170845_09052022180016.zip,https://nsearchives.nseindia.com/annual_reports/AR_19428_SPLIL_2020_2021_05092021145350_09052021150005.zip,https://nsearchives.nseindia.com/annual_reports/AR_16937_SPLIL_2019_2020_28082020133407_28082020140001.zip,https://nsearchives.nseindia.com/annual_reports/AR_16145_SPLIL_2018_2019_16102019165527_16102019170001.zip
SPML Infra Limited,SPMLINFRA,https://nsearchives.nseindia.com/annual_reports/AR_23841_SPMLINFRA_2022_2023_08092023154938_09082023160000.zip,https://nsearchives.nseindia.com/annual_reports/AR_21286_SPMLINFRA_2021_2022_04092022120620_09042022130001.zip,https://nsearchives.nseindia.com/annual_reports/AR_19503_SPMLINFRA_2020_2021_06092021180514_09062021190005.zip,https://nsearchives.nseindia.com/annual_reports/AR_17828_SPMLINFRA_2019_2020_23112020174747_26112020120201.zip,https://nsearchives.nseindia.com/annual_reports/AR_16246_SPMLINFRA_2018_2019_04042020130124_04042020140003.zip
Shekhawati Poly-Yarn Limited,SPYL,https://nsearchives.nseindia.com/annual_reports/AR_22782_SPYL_2022_2023_17082023133455_08172023140003.zip,https://nsearchives.nseindia.com/annual_reports/AR_21066_SPYL_2021_2022_02092022132845_09022022140012.zip,https://nsearchives.nseindia.com/annual_reports/AR_19182_SPYL_2020_2021_02092021160200_09022021170011.zip,https://nsearchives.nseindia.com/annual_reports/AR_17135_SPYL_2019_2020_02092020152411_02092020160001.zip,https://nsearchives.nseindia.com/annual_reports/AR_15481_SPYL_2018_2019_30082019143029_30082019150004.zip
Sreeleathers Limited,SREEL,https://nsearchives.nseindia.com/annual_reports/AR_23206_SREEL_2022_2023_01092023180311_09012023190000.zip,https://nsearchives.nseindia.com/annual_reports/AR_21132_SREEL_2021_2022_02092022192605_09022022200010.zip,https://nsearchives.nseindia.com/annual_reports/AR_19553_SREEL_2020_2021_06092021232922_09072021070012.zip,https://nsearchives.nseindia.com/annual_reports/AR_17441_SREEL_2019_2020_05092020213506_05092020220002.zip,https://nsearchives.nseindia.com/annual_reports/AR_16255_SREEL_2018_2019_09042020173433_09042020180002.zip
SRF Limited,SRF,https://nsearchives.nseindia.com/annual_reports/AR_21981_SRF_2022_2023_07062023144720_06072023150000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20120_SRF_2021_2022_28062022123810_06282022130002.zip,https://nsearchives.nseindia.com/annual_reports/AR_18660_SRF_2020_2021_07082021192141_07082021200005.zip,https://nsearchives.nseindia.com/annual_reports/AR_16552_SRF_2019_2020_23072020131700_23072020140002.zip,https://nsearchives.nseindia.com/annual_reports/AR_14871_SRF_2018_2019_13072019141948.zip
Sree Rayalaseema Hi-Strength Hypo Limited,SRHHYPOLTD,https://nsearchives.nseindia.com/annual_reports/AR_23396_SRHHYPOLTD_2022_2023_04092023174908_09042023180036.zip,https://nsearchives.nseindia.com/annual_reports/AR_21597_SRHHYPOLTD_2021_2022_07092022162602.zip,https://nsearchives.nseindia.com/annual_reports/AR_19635_SRHHYPOLTD_2020_2021_07092021181934_09072021190043.zip,https://nsearchives.nseindia.com/annual_reports/AR_17794_SRHHYPOLTD_2019_2020_06112020123449_17112020113835.zip,https://nsearchives.nseindia.com/annual_reports/AR_15941_SRHHYPOLTD_2018_2019_07092019161806_07092019170005.zip
Steel Strips Wheels Limited,SSWL,https://nsearchives.nseindia.com/annual_reports/AR_22559_SSWL_2022_2023_29072023195803_07292023200000.zip,https://nsearchives.nseindia.com/annual_reports/AR_21200_SSWL_2021_2022_03092022140032_09032022150018.zip,https://nsearchives.nseindia.com/annual_reports/AR_19460_SSWL_2020_2021_06092021131557_09062021140014.zip,https://nsearchives.nseindia.com/annual_reports/AR_17508_SSWL_2019_2020_07092020154154_07092020160004.zip,https://nsearchives.nseindia.com/annual_reports/AR_15826_SSWL_2018_2019_05092019184138_05092019190011.zip
Strides Pharma Science Limited,STAR,https://nsearchives.nseindia.com/annual_reports/AR_22649_STAR_2022_2023_04082023190207_08042023200005.zip,https://nsearchives.nseindia.com/annual_reports/AR_21262_STAR_2021_2022_03092022194606_09032022200012.zip,https://nsearchives.nseindia.com/annual_reports/AR_18704_STAR_2020_2021_11082021203203_11082021210002.zip,https://nsearchives.nseindia.com/annual_reports/AR_16599_STAR_2019_2020_29072020221936_29072020230002.zip,https://nsearchives.nseindia.com/annual_reports/AR_14741_STAR_2018_2019_05072019194502_05072019200012.zip
Star Paper Mills Limited,STARPAPER,https://nsearchives.nseindia.com/annual_reports/AR_23051_STARPAPER_2022_2023_29082023143431_08292023150000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20986_STARPAPER_2021_2022_31082022102843_08312022110001.zip,https://nsearchives.nseindia.com/annual_reports/AR_19077_STARPAPER_2020_2021_31082021174644_08312021180010.zip,https://nsearchives.nseindia.com/annual_reports/AR_17350_STARPAPER_2019_2020_05092020113439_05092020120008.zip,https://nsearchives.nseindia.com/annual_reports/AR_15397_STARPAPER_2018_2019_27082019161323_27082019170003.zip
The State Trading Corporation of India Limited,STCINDIA,https://nsearchives.nseindia.com/annual_reports/AR_23022_STCINDIA_2022_2023_28082023201100_08282023210012.zip,https://nsearchives.nseindia.com/annual_reports/AR_21524_STCINDIA_2021_2022_06092022184658_09062022190014.zip,https://nsearchives.nseindia.com/annual_reports/AR_19813_STCINDIA_2020_2021_29102021192629_10292021200003.zip,https://nsearchives.nseindia.com/annual_reports/AR_17816_STCINDIA_2019_2020_18112020194001_23112020074208.zip,https://nsearchives.nseindia.com/annual_reports/AR_15443_STCINDIA_2018_2019_29082019142433_29082019150005.zip
STEEL EXCHANGE INDIA LIMITED,STEELXIND,https://nsearchives.nseindia.com/annual_reports/AR_23759_STEELXIND_2022_2023_07092023163944_09072023170019.zip,https://nsearchives.nseindia.com/annual_reports/AR_19967_STEELXIND_2021_2022_01062022163559_06012022170002.zip,https://nsearchives.nseindia.com/annual_reports/AR_19342_STEELXIND_2020_2021_04092021152311_09042021160013.zip,https://nsearchives.nseindia.com/annual_reports/AR_17596_STEELXIND_2019_2020_08092020111900_08092020120002.zip,https://nsearchives.nseindia.com/annual_reports/AR_15860_STEELXIND_2018_2019_06092019145218_06092019150008.zip
Stel Holdings Limited,STEL,https://nsearchives.nseindia.com/annual_reports/AR_23506_STEL_2022_2023_05092023163708_09052023170017.zip,https://nsearchives.nseindia.com/annual_reports/AR_21363_STEL_2021_2022_05092022170440_09052022180012.zip,https://nsearchives.nseindia.com/annual_reports/AR_19340_STEL_2020_2021_04092021152204_09042021160009.zip,https://nsearchives.nseindia.com/annual_reports/AR_17281_STEL_2019_2020_04092020173410_04092020180005.zip,https://nsearchives.nseindia.com/annual_reports/AR_15213_STEL_2018_2019_14082019160208_14082019170003.zip
Sterling Tools Limited,STERTOOLS,https://nsearchives.nseindia.com/annual_reports/AR_22970_STERTOOLS_2022_2023_26082023182400_08262023185403.zip,https://nsearchives.nseindia.com/annual_reports/AR_21211_STERTOOLS_2021_2022_03092022151846_09032022160012.zip,https://nsearchives.nseindia.com/annual_reports/AR_18997_STERTOOLS_2020_2021_28082021173936_08282021180005.zip,https://nsearchives.nseindia.com/annual_reports/AR_17141_STERTOOLS_2019_2020_02092020163246_02092020170006.zip,https://nsearchives.nseindia.com/annual_reports/AR_15711_STERTOOLS_2018_2019_04092019120036_04092019130005.zip
Sterlite Technologies Limited,STLTECH,https://nsearchives.nseindia.com/annual_reports/AR_22397_STLTECH_2022_2023_17072023173403_07172023180006.zip,https://nsearchives.nseindia.com/annual_reports/AR_20521_STLTECH_2021_2022_29072022161429_07292022170006.zip,https://nsearchives.nseindia.com/annual_reports/AR_18600_STLTECH_2020_2021_03082021184056_03082021200831.zip,https://nsearchives.nseindia.com/annual_reports/AR_16689_STRTECH_2019_2020_07082020200356_07082020210003.zip,https://nsearchives.nseindia.com/annual_reports/AR_14576_STRTECH_2018_2019_24062019163535_24062019170007.zip
Styrenix Performance Materials Limited,STYRENIX,https://nsearchives.nseindia.com/annual_reports/AR_22314_STYRENIX_2022_2023_13072023115512_07132023120000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20285_INEOSSTYRO_2021_2022_08072022152906_07082022160004.zip,https://nsearchives.nseindia.com/annual_reports/AR_18397_INEOSSTYRO_2020_2021_14072021202237_14072021210005.zip,https://nsearchives.nseindia.com/annual_reports/AR_16643_INEOSSTYRO_2019_2020_04082020134652_04082020140002.zip,https://nsearchives.nseindia.com/annual_reports/AR_14837_INEOSSTYRO_2018_2019_12072019160419_12072019170002.zip
Subros Limited,SUBROS,https://nsearchives.nseindia.com/annual_reports/AR_22751_SUBROS_2022_2023_14082023190421_08142023200000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20376_SUBROS_2021_2022_14072022201707_07142022210003.zip,https://nsearchives.nseindia.com/annual_reports/AR_18775_SUBROS_2020_2021_19082021143446_19082021150002.zip,https://nsearchives.nseindia.com/annual_reports/AR_16814_SUBROS_2019_2020_21082020123533_21082020140002.zip,https://nsearchives.nseindia.com/annual_reports/AR_15023_SUBROS_2018_2019_25072019163349_25072019170005.zip
Sudarshan Chemical Industries Limited,SUDARSCHEM,https://nsearchives.nseindia.com/annual_reports/AR_22462_SUDARSCHEM_2022_2023_20072023185547_07202023190001.zip,https://nsearchives.nseindia.com/annual_reports/AR_21156_SUDARSCHEM_2021_2022_03092022092642_09032022100005.zip,https://nsearchives.nseindia.com/annual_reports/AR_18412_SUDARSCHEM_2020_2021_15072021193829_15072021200003.zip,https://nsearchives.nseindia.com/annual_reports/AR_16729_SUDARSCHEM_2019_2020_13082020192208_13082020200002.zip,https://nsearchives.nseindia.com/annual_reports/AR_14867_SUDARSCHEM_2018_2019_12072019225400_12072019230004.zip
Summit Securities Limited,SUMMITSEC,https://nsearchives.nseindia.com/annual_reports/AR_22721_SUMMITSEC_2022_2023_11082023150403_08112023160000.zip,https://nsearchives.nseindia.com/annual_reports/AR_21110_SUMMITSEC_2021_2022_02092022175622.zip,https://nsearchives.nseindia.com/annual_reports/AR_19042_SUMMITSEC_2020_2021_30082021201242_08302021210011.zip,https://nsearchives.nseindia.com/annual_reports/AR_16936_SUMMITSEC_2019_2020_28082020133213_28082020140003.zip,https://nsearchives.nseindia.com/annual_reports/AR_15459_SUMMITSEC_2018_2019_29082019173929_29082019180014.zip
Sundaram Multi Pap Limited,SUNDARAM,https://nsearchives.nseindia.com/annual_reports/AR_23130_SUNDARAM_2022_2023_31082023152558_08312023160012.zip,https://nsearchives.nseindia.com/annual_reports/AR_20830_SUNDARAM_2021_2022_25082022143332_08252022150001.zip,https://nsearchives.nseindia.com/annual_reports/AR_19135_SUNDARAM_2020_2021_01092021174408_09012021180008.zip,https://nsearchives.nseindia.com/annual_reports/AR_17679_SUNDARAM_2019_2020_09092020141427_09092020150008.zip,https://nsearchives.nseindia.com/annual_reports/AR_15710_SUNDARAM_2018_2019_04092019112727_04092019120004.zip
Sundaram Brake Linings Limited,SUNDRMBRAK,https://nsearchives.nseindia.com/annual_reports/AR_22201_SUNDRMBRAK_2022_2023_06072023151855_07062023160000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20280_SUNDRMBRAK_2021_2022_08072022102716_07082022110002.zip,https://nsearchives.nseindia.com/annual_reports/AR_18403_SUNDRMBRAK_2020_2021_15072021123228_15072021130003.zip,https://nsearchives.nseindia.com/annual_reports/AR_16455_SUNDRMBRAK_2019_2020_15072020104836_15072020110002.zip,https://nsearchives.nseindia.com/annual_reports/AR_14809_SUNDRMBRAK_2018_2019_10072019162256_10072019170008.zip
Sundram Fasteners Limited,SUNDRMFAST,https://nsearchives.nseindia.com/annual_reports/AR_21982_SUNDRMFAST_2022_2023_07062023170336_06072023180000.zip,https://nsearchives.nseindia.com/annual_reports/AR_19987_SUNDRMFAST_2021_2022_03062022171141_06032022180003.zip,https://nsearchives.nseindia.com/annual_reports/AR_18358_SUNDRMFAST_2020_2021_12072021113933_12072021120003.zip,https://nsearchives.nseindia.com/annual_reports/AR_16731_SUNDRMFAST_2019_2020_14082020114012_14082020120001.zip,https://nsearchives.nseindia.com/annual_reports/AR_14888_SUNDRMFAST_2018_2019_15072019181335_15072019190004.zip
Sunflag Iron And Steel Company Limited,SUNFLAG,https://nsearchives.nseindia.com/annual_reports/AR_23013_SUNFLAG_2022_2023_28082023183137_08282023190018.zip,https://nsearchives.nseindia.com/annual_reports/AR_21239_SUNFLAG_2021_2022_03092022182037_09032022190012.zip,https://nsearchives.nseindia.com/annual_reports/AR_18813_SUNFLAG_2020_2021_21082021173748_21082021180002.zip,https://nsearchives.nseindia.com/annual_reports/AR_16989_SUNFLAG_2019_2020_29082020201116_29082020210002.zip,https://nsearchives.nseindia.com/annual_reports/AR_15526_SUNFLAG_2018_2019_30082019205135_30082019210006.zip
Sun TV Network Limited,SUNTV,https://nsearchives.nseindia.com/annual_reports/AR_23144_SUNTV_2022_2023_31082023171815_08312023180007.zip,https://nsearchives.nseindia.com/annual_reports/AR_21028_SUNTV_2021_2022_01092022174539_09012022180004.zip,https://nsearchives.nseindia.com/annual_reports/AR_18925_SUNTV_2020_2021_26082021171213_26082021180004.zip,https://nsearchives.nseindia.com/annual_reports/AR_16879_SUNTV_2019_2020_25082020180455_25082020190003.zip,https://nsearchives.nseindia.com/annual_reports/AR_15814_SUNTV_2018_2019_05092019175111_05092019180011.zip
Superhouse Limited,SUPERHOUSE,https://nsearchives.nseindia.com/annual_reports/AR_23002_SUPERHOUSE_2022_2023_28082023173252_08282023180016.zip,https://nsearchives.nseindia.com/annual_reports/AR_20928_SUPERHOUSE_2021_2022_29082022162716_08292022170001.zip,https://nsearchives.nseindia.com/annual_reports/AR_18986_SUPERHOUSE_2020_2021_28082021142607_08282021150002.zip,https://nsearchives.nseindia.com/annual_reports/AR_17121_SUPERHOUSE_2019_2020_02092020105648_02092020110002.zip,https://nsearchives.nseindia.com/annual_reports/AR_15250_SUPERHOUSE_2018_2019_19082019115326_19082019120003.zip
Super Spinning Mills Limited,SUPERSPIN,https://nsearchives.nseindia.com/annual_reports/AR_23312_SUPERSPIN_2022_2023_02092023205320_09022023210001.zip,https://nsearchives.nseindia.com/annual_reports/AR_20650_SUPERSPIN_2021_2022_06082022203837_08062022210005.zip,https://nsearchives.nseindia.com/annual_reports/AR_18877_SUPERSPIN_2020_2021_24082021205515_24082021210004.zip,https://nsearchives.nseindia.com/annual_reports/AR_17048_SUPERSPIN_2019_2020_31082020205553_31082020210006.zip,https://nsearchives.nseindia.com/annual_reports/AR_15117_SUPERSPIN_2018_2019_03082019152618_03082019160003.zip
Suprajit Engineering Limited,SUPRAJIT,https://nsearchives.nseindia.com/annual_reports/AR_23228_SUPRAJIT_2022_2023_01092023195639_09012023200017.zip,https://nsearchives.nseindia.com/annual_reports/AR_21126_SUPRAJIT_2021_2022_02092022185807_09022022190022.zip,https://nsearchives.nseindia.com/annual_reports/AR_18715_SUPRAJIT_2020_2021_12082021201720_12082021210003.zip,https://nsearchives.nseindia.com/annual_reports/AR_17293_SUPRAJIT_2019_2020_04092020181105_04092020190007.zip,https://nsearchives.nseindia.com/annual_reports/AR_14968_SUPRAJIT_2018_2019_19072019154344_19072019160009.zip
Supreme Industries Limited,SUPREMEIND,https://nsearchives.nseindia.com/annual_reports/AR_21955_SUPREMEIND_2022_2023_02062023143340_06022023150001.zip,https://nsearchives.nseindia.com/annual_reports/AR_19975_SUPREMEIND_2021_2022_02062022123755_06022022130002.zip,https://nsearchives.nseindia.com/annual_reports/AR_18102_SUPREMEIND_2020_2021_30052021185021_30052021190007.zip,https://nsearchives.nseindia.com/annual_reports/AR_16662_SUPREMEIND_2019_2020_05082020180539_05082020190001.zip,https://nsearchives.nseindia.com/annual_reports/AR_14509_SUPREMEIND_2018_2019_03062019130028_03062019140007.zip
Surana Solar Limited,SURANASOL,https://nsearchives.nseindia.com/annual_reports/AR_23415_SURANASOL_2022_2023_04092023184524_09042023190002.zip,https://nsearchives.nseindia.com/annual_reports/AR_21246_SURANASOL_2021_2022_03092022185328_09032022190006.zip,https://nsearchives.nseindia.com/annual_reports/AR_18932_SURANASOL_2020_2021_26082021190100_26082021200005.zip,https://nsearchives.nseindia.com/annual_reports/AR_17089_SURANASOL_2019_2020_01092020172822_01092020180006.zip,https://nsearchives.nseindia.com/annual_reports/AR_15327_SURANASOL_2018_2019_23082019170811_23082019180005.zip
