Symbol,Company Name,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
SHALPAINTS,Shalimar Paints Ltd.,,,14.44,14.44,282.44,282.44,334.38,,14.62,0,0.45,6.02,21.09,,124.27,99.99,12.37,10.88,247.52,605.24,,,241.61,3.34,1.71,0,246.65,5.83,0,2.95,4.39,259.83,,0.04,113.58,107.52,23.37,0,100.9,345.41,605.24,,,62.56,,0,0,0,0,,22.15,,--,,--,4.83,,1.26,,--,5.83,,--,--
SHANTIGEAR,Shanthi Gears Ltd.,,,7.67,7.67,294.68,294.68,302.35,,0,0,0.48,0,0.48,,0,43.67,29.63,1.77,75.07,377.9,,,62.96,0.15,2.03,7.13,72.27,20.21,4.43,0,10.53,107.44,,37.1,66.6,68.12,90.08,0,8.56,270.46,377.9,,,24.1,,0,0,0,0,,7.8,,--,,21.92,--,,5.32,,21.64,--,,--,--
SHARDACROP,Sharda Cropchem Ltd.,,,90.22,90.22,"1,912.02","1,912.02","2,002.24",,0,143.43,1.73,2.53,147.68,,0,"1,302.13",497.35,58.46,"1,857.95","4,007.87",,,4.87,663,0,0,871.73,1.12,0,2.2,206.15,"1,081.20",,31.9,"1,060.02","1,674.56",84.24,0,75.94,"2,926.67","4,007.87",,,378.77,,0,0,0,0,,"2,817.99",,--,,--,"3,123.55",,72.18,,--,1.12,,--,31.9
SHARDAMOTR,Sharda Motor Industries Ltd.,,,5.95,5.95,775.88,775.88,781.82,,0,0,23.72,8.67,32.38,,0,515.79,75.27,7.62,598.69,"1,412.89",,,208.7,12.24,0.03,0,220.97,48.02,6.76,0,17.22,292.96,,5.71,204.07,331.48,161.71,0,416.97,"1,119.93","1,412.89",,,167.19,,0,0,0,0,,0,,--,,--,--,,4.95,,--,0.03,,5.71,--
SHEMAROO,Shemaroo Entertainment Ltd.,,,27.18,27.18,568.58,568.58,595.76,,12.55,0,2.36,2.04,16.94,,300.23,88.11,37.12,0.98,426.44,"1,039.15",,,35.21,0.6,1.1,0.14,37.05,17.38,2.78,0.07,1.92,59.21,,0,730.47,123.41,1.29,11.72,113.05,979.93,"1,039.15",,,1.69,,0,0,0,0,,0,,--,,--,--,,14.89,,--,17.38,,--,--
SHILPAMED,Shilpa Medicare Ltd.,,,8.68,8.68,"2,108.90","2,108.90","2,117.58",,122.8,26.18,8.56,0.83,158.37,,164.61,31.92,35.3,9.57,241.41,"2,517.36",,,516.98,91.95,41.84,0,835.36,243.92,0,785.63,17.5,"1,882.41",,0,94.5,111.9,4.83,0.01,423.71,634.95,"2,517.36",,,510.05,,49.4,0,0,0,,90.47,,1.61,,277.03,7.1,,3.78,,--,243.92,,--,--
SHIVAMAUTO,Shivam Autotech Ltd.,,,24.44,24.44,80.13,80.13,104.57,,215.14,0,6.34,4.65,226.13,,205.99,74.57,44.32,0.56,325.44,656.14,,,361.99,0.25,0.79,0,363.03,0,34.83,0,16.86,414.73,,0,78.98,93.47,58.17,0.31,10.49,241.42,656.14,,,12.8,,0,0,0,0,,9.9,,--,,22.59,--,,10,,--,--,,--,--
SHIVAMILLS,Shiva Mills Ltd.,,,8.64,8.64,91.22,91.22,99.86,,0,2.73,0.01,0,2.74,,0,5.21,7.56,0.37,13.14,115.74,,,64.22,0,2.7,1.01,67.93,0.6,0,0,1.71,70.24,,0,15.46,14.22,11.06,0,4.76,45.5,115.74,,,8.39,,0,0,0,0,,8.06,,--,,--,--,,--,,--,0.6,,--,--
SHIVATEX,Shiva Texyarn Ltd.,,,12.96,12.96,121.15,121.15,134.11,,42.65,28.3,7.99,0.63,79.57,,51.8,24.16,18.63,0,94.59,308.28,,,192.39,4.72,1.12,0.03,198.26,3.21,0,0,7.93,209.39,,0,57.81,22.63,7.59,0.53,10.32,98.88,308.28,,,5.43,,2.2,0,0,6.46,,0.35,,--,,16.83,--,,--,,1.39,1.86,,--,--
SHK,S H Kelkar & Company Ltd.,,,138.42,138.42,504.44,504.44,642.86,,0,9.38,14.23,0,23.61,,74.65,288.76,47.21,8.56,419.18,"1,085.65",,,147.69,54.81,3.72,0,210.25,290.6,0,9.91,24.57,535.33,,20,356.41,142.38,8.7,3.19,19.64,550.32,"1,085.65",,,617.1,,0,0,0,0,,183.5,,--,,--,79.45,,116,,--,290.6,,--,--
SHOPERSTOP,Shoppers Stop Ltd.,,,54.83,54.83,164.08,164.08,231.72,,20.84,0,"1,976.76",0,"1,997.60",,83.22,"1,825.90",456,3.86,"2,368.98","4,598.53",,,"2,048.70",48.51,29.57,0,"2,131.13",25.39,331.18,3.69,213.64,"2,705.03",,48.02,"1,486.33",30.36,25.38,0,303.41,"1,893.50","4,598.53",,,250.21,,0,0,0,0,,27.43,,--,,--,115.71,,--,,--,25.49,,--,40.02
SHREECEM,Shree Cements Ltd.,,,36.08,36.08,"18,252.36","18,252.36","18,288.44",,580.87,0,339.64,12.99,933.5,,"1,958.30","1,128.70","3,507.28",2.46,"6,596.74","25,818.68",,,"5,286.40",46.29,"2,320.25",0,"7,652.94","8,299.85",668.56,3.66,"1,057.55","17,682.56",,"3,350.68","2,422.61",906.05,119.29,6.92,"1,330.57","8,136.12","25,818.68",,,"1,949.68",,0,0,0,0,,"3,396.31",,--,,--,10.05,,--,,"4,760.16","3,542.76",,"3,350.68",--
SHREERAMA,Shree Rama Multi Tech Ltd.,,,31.76,38.43,-2.02,-2.02,36.41,,61.72,0,1.6,1.43,64.75,,13.88,14.07,4.24,0.11,32.31,133.47,,,49.52,0,0.26,0,49.78,0,0,0,4.38,54.16,,0,35,37.64,1,0,5.66,79.31,133.47,,,222.18,,0,0,0,0,,52.69,,--,,47.61,--,,--,,0,--,,--,--
SHREYANIND,Shreyans Industries Ltd.,,,13.82,13.82,288.07,288.07,301.89,,4.37,30.06,1.98,6.69,43.09,,36.25,50.26,48.98,1.9,137.39,482.37,,,214.71,0.02,4.71,0,219.44,3.61,0,0.09,6.43,229.57,,154.46,50.43,36.73,5.62,0.49,5.07,252.8,482.37,,,40.76,,0,0,0,0,,63.89,,--,,4.74,--,,--,,3.09,0.02,,154.46,--
SHREYAS,Shreyas Shipping Ltd.,,,21.96,21.96,796.81,796.81,818.77,,391.94,0.68,1.55,0.73,394.9,,106.56,23.36,12.76,1.02,143.7,"1,357.37",,,"1,043.00",0,0,0,"1,043.00",66.91,0,0,77.95,"1,187.86",,0,18.74,6.22,27.46,0,117.09,169.51,"1,357.37",,,6.97,,0,0,0,0,,507.5,,--,,--,538.11,,--,,--,66.91,,--,--
SHRIPISTON,Shriram Pistons & Rings Ltd.,,,22.03,22.03,"1,497.80","1,507.53","1,529.55",,137.29,22.09,32.31,28.72,220.41,,152.85,343.55,74.99,13.76,585.15,"2,335.12",,,603.72,22.85,4.57,0,631.14,124.8,0,0,113.69,869.63,,67.5,331.58,395.66,620.92,0,49.83,"1,465.48","2,335.12",,,64.53,,0,0,0,0,,212.1,,--,,464.1,--,,21.57,,--,124.8,,--,67.5
SHRIRAMFIN,Shriram Finance Ltd.,,,374.43,374.43,"42,737.37","42,737.37","43,306.64",,"84,316.27",0,360.64,211.48,"84,888.39",,"73,590.02",294.69,"1,584.12",0,"75,468.83","203,663.86",,,699.7,"2,624.38",0,2.62,"3,392.78",0,"1,743.92",0,"1,141.48","6,278.18",,"8,565.06",0,277.12,"15,817.41","171,984.58",741.51,"197,385.68","203,663.86",,,"2,507.74",,0,0,0,0,,109.21,,--,,--,1.17,,--,,--,--,,--,"8,565.06"
SHYAMCENT,Shyam Century Ferrous Ltd.,,,21.22,21.22,139.35,139.35,160.57,,0,0.7,0.74,0.56,2,,2.12,10.09,6.9,0.17,19.27,181.84,,,21.89,0.02,0,0,21.9,0,0,0,2.05,23.95,,0,32.66,15.68,104.71,2.55,2.29,157.89,181.84,,,23.17,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
SHYAMTEL,Shyam Telecom Ltd.,,,11.27,11.27,-34.24,-34.24,-22.97,,0,0,0,0.05,0.05,,0,2.48,43.12,0.06,45.66,22.74,,,2.03,0,0,0,2.03,0.01,0.02,0,0.34,2.4,,0,0,0.22,0.64,0,19.48,20.35,22.74,,,5.11,,0,0,0,0,,0,,--,,--,--,,--,,0.01,--,,--,--
SIEMENS,Siemens Ltd.,,,71.2,71.2,"12,953.30","12,953.30","13,024.50",,0,0,176.7,398.1,574.8,,0,"4,030.80","2,757.20","1,116.40","7,904.40","21,503.70",,,921.9,34.2,47.6,65.4,"1,069.10","2,220.10",282.6,207.1,"1,170.60","4,949.50",,0,"2,261.10","4,384.50","7,217.90",521.3,"2,169.40","16,554.20","21,503.70",,,"1,397.50",,0,0,0,0,,"5,691.00",,--,,"2,842.04",--,,44.82,,--,"2,220.10",,--,--
SIGIND,Signet Industries Ltd.,,,29.44,44.76,177.02,177.02,221.78,,49.54,7.99,0.35,1.33,59.23,,244.15,180.66,22.51,0.24,447.56,728.57,,,81.8,0.01,0.65,0,82.68,1.04,0,0,21.85,105.57,,0,264.75,301.8,15.22,0,41.24,623,728.57,,,8.03,,0,0,0,0,,7.68,,--,,--,--,,27.57,,1.04,--,,--,--
SIMPLEXINF,Simplex Infrastructures Ltd.,,,11.47,11.47,274.76,274.76,286.23,,0,0,0,7.91,7.91,,"5,989.00","1,485.27","2,493.76",9.41,"9,977.44","10,271.58",,,529.76,0.01,2.4,0,532.17,87.02,920.85,0,25.61,"1,565.65",,0,319.28,"1,288.34",53.09,191.37,"6,853.85","8,705.93","10,271.58",,,905.13,,0,0,0,0,,4.98,,--,,--,4.08,,1.84,,--,87.02,,--,--
SIRCA,Sirca Paints India Ltd.,,,27.4,27.4,238.12,238.12,265.53,,0,0,0.33,0.26,0.59,,0,36.55,9.37,0,45.92,312.04,,,49.43,5.06,5.43,0,59.92,0,0.48,0.11,2.66,63.17,,0,100.36,51.36,51.68,0,45.47,248.87,312.04,,,0,,0,0,0,0,,0,,--,,--,--,,21.33,,--,--,,--,--
SIYSIL,Siyaram Silk Mills Ltd.,,,9.37,9.37,"1,131.53","1,131.53","1,140.91",,9.21,10.61,56.52,9.41,85.76,,140.41,192.01,76.63,4.03,413.08,"1,639.75",,,463.1,0.41,5.41,13.6,482.52,28.95,0,2.2,28.47,542.13,,106.11,422.25,427.16,4.71,2.11,135.28,"1,097.62","1,639.75",,,31.5,,0,0,0,0,,88.9,,--,,280.03,--,,4.64,,--,18,,--,106.11
SJVN,SJVN Ltd.,,,"3,929.80","3,929.80","9,892.17","9,892.17","13,821.97",,"6,395.12",0,713.24,118.02,"7,226.38",,745.01,46.7,703.91,586.33,"2,081.95","23,130.30",,,"7,093.99",8.44,"3,028.69",0,"10,131.12","5,931.45",483.92,93.64,865.04,"17,505.17",,0,72.8,270.64,"3,030.25",114.04,"2,137.40","5,625.13","23,130.30",,,"9,649.71",,0,0,0,80.58,,121.33,,--,,--,--,,--,,--,"5,931.45",,--,--
SKFINDIA,SKF India Ltd.,,,49.44,49.44,"2,292.06","2,292.06","2,341.50",,0,0,8.14,32.27,40.41,,0,607.91,151.15,37.05,796.11,"3,178.02",,,400.84,0.32,63.38,22.92,487.46,2.48,20.82,67.6,151.1,729.46,,0,686.03,678.65,957.96,0,125.92,"2,448.56","3,178.02",,,512.88,,0,"1,099.50","1,099.50",184.2,,138,,37.7,,345.5,58.8,,19.09,,--,--,,--,--
SKIPPER,Skipper Ltd.,,,10.27,10.27,757.69,757.69,767.96,,191.89,44.39,107.77,6.35,350.39,,292.13,588.12,223.27,1.32,"1,104.84","2,223.19",,,695.75,1.22,7.14,0,704.11,10.6,0,0,51.55,766.25,,0,913.2,360.22,31.08,0,152.43,"1,456.94","2,223.19",,,23.44,,0,0,0,0,,286.63,,--,,--,816.35,,0.49,,--,10.6,,--,--
SMSPHARMA,SMS Pharmaceuticals Ltd.,,,8.47,8.47,486.63,486.63,495.1,,121.13,41.02,0.61,1.4,164.17,,131.38,113.15,9.34,1.04,254.91,914.18,,,410.55,1.47,33.19,0,445.21,45.1,0,0,13.23,503.54,,0,223.5,148.35,7.47,0,31.33,410.65,914.18,,,132.3,,126.09,0,0,0.52,,0.44,,--,,316.5,--,,2.42,,--,45.1,,--,--
SNOWMAN,Snowman Logistics Ltd.,,,167.09,167.09,254.54,254.54,421.62,,77.58,0,144.87,1.79,224.24,,27.27,32.94,15.87,2.84,78.93,724.79,,,517.21,0.22,8.39,0,525.82,0,36.95,0,23.4,586.17,,43.49,7.58,71.69,4.23,0.01,11.62,138.62,724.79,,,22.51,,0,0,0,0,,8.29,,--,,--,--,,--,,--,--,,--,43.49
SOMANYCERA,Somany Ceramics Ltd.,,,8.49,8.49,772.12,772.12,783.21,,8.01,22.42,74.25,9.31,113.99,,168.12,295.82,103.2,4.79,571.93,"1,469.13",,,461.45,0.12,0.91,0,462.48,131.6,0,183.42,12.82,790.32,,29.63,221.25,261.84,110.03,4.8,51.25,678.81,"1,469.13",,,17.34,,0,0,0,0,,22.35,,--,,--,48.31,,6.1,,--,131.6,,13.45,14.51
SUMIT,Soma Textiles and Industries Ltd.,,,33.23,38.01,34.17,34.17,72.18,,4.71,0,0.04,0.18,4.93,,0,0.25,1.55,0.26,2.06,86.92,,,2.8,0.08,0,0,2.88,1.59,12.34,60.84,4.54,82.19,,0.4,0,1.88,0.67,0,1.77,4.73,86.92,,,11.24,,0,0,0,0,,0,,--,,--,--,,3.19,,--,1.59,,0.4,--
SOMICONVEY,Somi Conveyor Beltings Ltd.,,,11.78,11.78,54.72,54.72,66.5,,3.34,0,0,0.34,3.67,,14.27,11.89,6.42,0,32.58,102.75,,,25.98,0.01,0.22,0,27.87,0,0.14,0,3.27,31.28,,0,31.76,29.27,5.78,0.07,4.6,71.47,102.75,,,1.16,,0,0,0,0,,3.66,,--,,--,--,,--,,--,--,,--,--
SONATSOFTW,Sonata Software Ltd.,,,13.87,13.87,530.29,530.29,553.6,,0,0,31.29,0,31.29,,0.62,108.66,95.55,12.67,217.5,802.39,,,53.23,2.82,0.02,0,56.07,62.91,13.53,0,93.35,225.86,,20.84,0,307.52,193.47,0,54.7,576.53,802.39,,,512.66,,0,0,0,0,,104.03,,--,,--,759.87,,4.23,,--,--,,20.84,--
SOUTHBANK,South Indian Bank Ltd.,,,209.27,209.27,0,"6,465.31","6,465.31","6,674.69","91,651.35","6,993.85","2,378.29","107,698.18",,"4,639.22","2,441.27","24,641.80","69,804.44",877.92,"5,293.53","107,698.18",,940,"9,653.00",17.25,,14.74,2.51,,"3,708.26",5.14,"1,293.61",1.86,1.86,,"2,057.79","25,891.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOUTHWEST,South West Pinnacle Exploration Ltd.,,,27.9,27.9,89.82,89.82,117.72,,13.85,4.32,2.22,0.3,20.69,,48.56,9.41,3.95,1.32,63.24,201.65,,,55.63,0,0,3.48,66.69,3.41,0,0.34,8.53,78.96,,0,41.45,54.72,7.56,5.42,13.54,122.69,201.65,,,25.06,,0,0,0,0,,0,,--,,--,--,,18.6,,--,3.41,,--,--
SPAL,S P Apparels Ltd.,,,25.09,25.09,649.97,649.97,675.07,,5.46,34.08,37.19,0,76.73,,156.1,56.1,33.22,7.18,252.59,"1,004.39",,,438.57,0,9.87,0,448.77,102.46,0,4.89,23.05,579.18,,72.62,237.02,42.32,51.31,0,21.94,425.21,"1,004.39",,,91.59,,0,0,0,0,,0,,--,,826.19,--,,--,,--,102.46,,--,--
SPARC,Sun Pharma Advanced Research Company Ltd.,,,32.45,32.45,480.32,480.32,512.78,,0,0,130.27,8.14,138.41,,0.05,148.25,24.15,6.49,178.95,830.13,,,105.41,0.34,1.87,0,132.75,0,0,0,242.41,375.16,,290.9,0,32.71,111.58,0.54,19.23,454.96,830.13,,,84.97,,0,0,0,0,,266.21,,--,,--,131.72,,--,,--,--,,--,290.9
SPCENET,Spacenet Enterprises India Ltd.,,,53.37,53.37,-0.44,-0.44,52.93,,0,0,0,0.04,0.04,,0,16.26,6.89,0.06,23.21,76.18,,,0.08,0.48,0,0,0.56,29.31,0,0,0.04,29.9,,0,0.01,36.71,1.91,0,7.65,46.27,76.18,,,3.36,,0,1.29,1.29,0,,0.03,,--,,--,--,,--,,--,29.31,,--,--
SPECIALITY,Speciality Restaurants Ltd.,,,46.96,46.96,200.42,200.42,282.38,,0,0,112.72,3.73,116.45,,0,31.97,47.26,0,79.23,478.05,,,154.62,0.86,27.51,0,182.98,11.68,33.39,1.58,40.48,270.1,,164.56,6.84,6.51,5.04,0.6,24.41,207.95,478.05,,,47.18,,0,0,0,0,,0.09,,--,,--,1.4,,28.03,,--,11.68,,--,164.56
SPIC,Southern Petrochemical Industries Corporation Ltd.,,,203.64,203.64,682.38,682.38,886.02,,101.4,0,36.26,0,137.65,,297.07,601.55,174.56,4.94,"1,078.13","2,101.80",,,655.84,0.17,0.87,1.15,658.03,67.51,161.78,0,97.5,984.83,,24.66,220.5,10.06,17.42,0,844.33,"1,116.97","2,101.80",,,271.12,,0,0,0,0,,45.11,,--,,--,0.55,,17,,57.66,9.9,,--,--
SPLIL,SPL Industries Ltd.,,,29,29,133.01,158.45,187.45,,0,0,0.22,0.5,0.72,,10.66,5.45,4.58,0.24,20.92,209.1,,,37.55,0,11.28,11.15,59.98,45.52,1.58,0,24.74,131.82,,0,3.44,29.69,35.83,0,8.33,77.28,209.1,,,1.99,,0,0,0,0,,7.13,,--,,--,213.6,,10,,--,--,,--,--
SPMLINFRA,SPML Infra Ltd.,,,9.95,27.72,321.74,321.74,349.47,,593.04,0,190.42,2.62,786.07,,"1,110.70",324.27,60.43,1.27,"1,496.67","2,632.21",,,89.52,0.51,0,0,90.03,98.97,118.53,112.21,666.53,"1,086.27",,0,92.44,"1,110.76",20.88,0,321.86,"1,545.94","2,632.21",,,244.14,,0,0,0,0,,0,,--,,--,--,,--,,--,98.97,,--,--
SPYL,Shekhawati Poly-Yarn Ltd.,,,34.47,34.47,-181.38,-181.38,-146.91,,0,0,0.42,0.54,0.97,,201.02,51.53,1.48,0.17,254.19,108.25,,,73.55,0.02,0,0,73.56,0,0,0,6.59,80.15,,0,1.14,19.3,1.12,0,6.53,28.09,108.25,,,3.39,,0,0,0,0,,0,,--,,--,--,,0.58,,--,--,,--,--
SREEL,Sreeleathers Ltd.,,,23.16,23.16,348.69,348.69,371.84,,0,5.47,4.15,0.15,9.77,,0,7.8,4.05,0.29,12.14,393.75,,,150.13,1.22,0,0,151.35,219.06,0,0,0.18,370.59,,0,14.38,0.34,7.86,0,0.58,23.16,393.75,,,1.21,,0,0,0,0,,0,,--,,--,--,,--,,--,219.06,,--,--
SRF,SRF Ltd.,,,297.44,297.44,"8,956.11","8,956.11","9,253.55",,"1,726.53",749.34,285.2,51.84,"2,812.91",,"1,312.73","1,649.17",516.77,6.28,"3,484.95","15,551.41",,,"7,568.12",106.08,"2,128.95",0,"9,803.15",92.82,0,291.35,360.62,"10,547.94",,490.05,"1,848.67","1,436.38",535.73,243.35,449.29,"5,003.47","15,551.41",,,871.12,,0,0,0,0,,"3,487.15",,--,,--,"6,035.65",,238.92,,--,92.82,,136.32,353.73
SRHHYPOLTD,Sree Rayalaseema Hi Strength Hyp Ltd.,,,17.16,17.16,733.88,733.88,751.04,,0,0,8.09,2.26,10.35,,8.42,70.29,51.88,1.4,132,893.4,,,102.31,0,0,0,102.31,216.69,6.76,0,4.19,329.96,,0,125.77,148.97,228.73,12.87,47.09,563.43,893.4,,,49.09,,297.7,0,0,0,,64.93,,--,,247.77,--,,--,,154.74,6.82,,--,--
SSWL,Steel Strips Wheels Ltd.,,,15.65,15.65,"1,114.74","1,114.74","1,134.72",,161.05,171.55,68.32,30.52,431.45,,477.21,694.83,38.09,5.08,"1,215.20","2,781.37",,,"1,347.25",1.32,163.36,0,"1,511.93",4.15,0,22.14,64.89,"1,603.11",,0,733.95,348.75,44,4.76,46.8,"1,178.25","2,781.37",,,157.78,,0,0,0,0,,796.84,,--,,329.3,--,,--,,--,4.15,,--,--
STAR,Strides Pharma Science Ltd.,,,90.3,90.3,"3,362.43","3,362.43","3,455.05",,284.74,0,49.8,33.32,367.86,,"1,064.46",643.44,73.92,15,"1,796.83","5,619.74",,,555.67,28.63,15.79,12.26,651.94,"2,491.77",95.24,50.45,203.94,"3,493.34",,0,490.76,"1,307.78",85.58,74.18,168.1,"2,126.40","5,619.74",,,632.08,,0,0,0,0,,"1,569.80",,--,,--,"3,209.66",,1.25,,--,--,,--,--
STARPAPER,Star Paper Mills Ltd.,,,15.61,15.61,578.81,578.81,594.42,,0.00,66.4,9.52,3.55,79.47,,0.0,30.39,23.17,0.95,54.50,728.39,,,413.69,0.00,3.19,0.0,416.88,18.16,0.0,0.0,7.32,442.36,,28.69,95.78,2.55,143.89,0.0,15.13,286.04,728.39,,,80.5,,0.0,0.0,0.0,0.0,,6.66,,--,,--,3.42,,0.90,,--,--,,28.69,--
STCINDIA,State Trading Corporation of India Ltd.,,,60,60,"-1,088.67",-204.07,-144.07,,0,0,0,0,0,,806.23,"1,117.09",408.45,150.84,"2,482.60","2,338.54",,,0,0,0,0,0,0,13.67,0,0,13.67,,0.01,0.06,"1,069.46",8.59,35.75,"1,210.99","2,324.86","2,338.54",,,"1,028.51",,0,0,0,0,,0,,--,,--,--,,58,,--,--,,--,0.01
STEL,STEL Holdings Ltd.,,,18.46,18.46,795.83,795.83,814.29,,0,4.39,0.08,0,4.47,,0,0.01,0,0,0.01,818.76,,,0.75,0.02,0,0,0.77,0,0,0,0.02,0.8,,781.51,0,0,35.44,0.27,0.75,817.97,818.76,,,0,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,781.51
STERTOOLS,Sterling Tools Ltd.,,,7.2,7.2,394.25,394.25,401.45,,36.64,17.55,9.09,1.37,64.65,,87.14,28.63,26.1,0.83,142.71,608.81,,,256.42,0.51,11.12,0,268.05,55.76,0,0,10.46,334.26,,5,124.43,65.24,46.39,0.24,33.25,274.55,608.81,,,99.85,,0,0,0,0,,17.45,,--,,--,11.46,,5.7,,--,55.76,,5,--
STLTECH,Sterlite Technologies Ltd.,,,80,80,"1,779.00","1,779.00","1,884.00",,678,44,89,0,811,,"2,291.00","2,086.00",490,66,"4,933.00","7,628.00",,,"1,944.00",23,55,0,"2,022.00",387,0,437,59,"2,905.00",,40,410,"2,154.00",195,0,"1,924.00","4,723.00","7,628.00",,,948,,0,0,0,0,,"1,642.96",,--,,--,"3,516.37",,38.65,,--,387,,40,--
STYRENIX,Styrenix Performance Materials Ltd.,,,17.59,17.59,697.16,697.16,714.75,,9.62,12.7,17.29,28.18,67.79,,0.19,310.41,168.92,0.71,480.23,"1,262.77",,,309.42,0,11.88,0,321.3,1.03,0,0.03,18.3,340.66,,0,345.55,318.69,245.19,0.3,12.39,922.12,"1,262.77",,,172.29,,0,0,0,0,,"1,527.13",,--,,--,13.52,,3.67,,1.03,--,,--,--
SUBROS,Subros Ltd.,,,13.05,13.05,854.08,854.08,867.12,,4.69,33.71,6.93,10.52,55.84,,8.71,551.46,53.95,5.81,619.92,"1,542.89",,,589.32,133.87,55.72,0,809.21,4.77,0,0.17,44.07,858.22,,20,338.64,208.05,88.39,0.66,28.92,684.67,"1,542.89",,,28.13,,0,608.3,608.3,4.68,,46.33,,--,,0.39,--,,6,,--,3,,--,20
SUDARSCHEM,Sudarshan Chemical Industries Ltd.,,,13.85,13.85,790.89,790.89,808.11,,447.22,59.28,17.9,25.8,550.2,,299.71,428.65,58.83,2.39,789.58,"2,147.89",,,"1,065.55",32.59,44.25,0,"1,142.38",55.54,0,0,41.34,"1,239.26",,0,374.38,421.89,10.72,1.69,99.96,908.63,"2,147.89",,,34.9,,0,0,0,0,,394.93,,--,,839.35,--,,10,,--,2.05,,--,--
SUNDARAM,Sundaram Multi Pap Ltd.,,,47.39,47.39,50.32,50.32,97.7,,24.72,0,0,0.46,25.18,,9.46,2.35,3.32,0.06,15.19,138.07,,,65.09,6.09,0,0,71.18,0.05,0,0.14,0,71.37,,0,33.98,12.6,2.54,0.03,17.55,66.7,138.07,,,0,,0,0,0,0,,0,,--,,--,--,,14.37,,--,0.05,,--,--
SUNDRMBRAK,Sundaram Brake Linings Ltd.,,,3.93,3.93,81.48,81.48,85.41,,4.94,9.17,0,0.66,14.77,,45.04,50.73,10.03,0.09,105.88,206.06,,,66.48,0.32,0.49,0.36,68.47,0.93,0,0,4.99,74.39,,0,55.67,68.98,0.25,0,6.76,131.67,206.06,,,0.49,,0,0,0,0,,73.04,,--,,--,114.43,,--,,--,0.93,,--,--
SUNFLAG,Sunflag Iron and Steel Company Ltd.,,,180.22,180.22,"3,148.29","3,148.29","3,328.51",,377.33,233.99,61.08,34.68,707.08,,167.23,563.78,156.18,0,887.19,"4,922.78",,,"1,589.59",0,170.04,0,"1,759.63","1,722.09",0,10.3,44.72,"3,536.74",,0,865.57,315.27,117.02,0,88.18,"1,386.04","4,922.78",,,358.41,,428.76,0,0,0,,3.84,,--,,67.68,--,,--,,"1,708.20",13.89,,--,--
SUNTV,Sun TV Network Ltd.,,,197.04,197.04,"8,941.10","8,941.10","9,138.14",,0,0,21.29,0,21.29,,0,233.36,541.83,20.09,795.28,"9,954.71",,,929.22,631.67,0,30.25,"1,722.40","2,131.45",220.79,0,208.72,"4,283.36",,"3,499.34",0,"1,436.01",491.74,0,244.26,"5,671.35","9,954.71",,,447.87,,0,0,0,0,,167.36,,--,,--,481.61,,158.92,,--,"1,417.90",,39.82,"3,459.52"
SUPERHOUSE,Superhouse Ltd.,,,11.03,11.03,363.64,363.64,374.67,,0,13.79,1.77,0,15.56,,139.72,108.43,30.02,0.88,279.04,669.27,,,198.36,0.34,9.17,0,207.87,45.05,0,2.11,8.88,263.91,,0,164.14,160.2,59.85,0,21.17,405.36,669.27,,,15.4,,0,0,0,0,,91.7,,--,,419.76,--,,--,,0,45.05,,--,--
SUPERSPIN,Super Spinning Mills Ltd.,,,5.5,5.5,84.24,84.24,89.74,,22.01,0,5,0,27.01,,19.06,13.66,11.58,1.48,45.78,162.54,,,102.97,0,0,0.52,103.5,4.04,12.18,0,19.97,139.69,,0,11.15,7.12,2.98,0,1.59,22.84,162.54,,,6.67,,0,0,0,0,,0,,--,,--,--,,2.75,,--,4.04,,--,--
