Symbol,Company Name,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
GRANULES,Granules India Ltd.,,,25.42,25.42,"1,397.81","1,397.81","1,423.24",,478.78,66.93,0,12.58,558.3,,454.21,276.89,107.4,4.34,842.84,"2,824.37",,,632.66,67.29,308.74,0,"1,032.98",506.46,0,65.45,10.57,"1,615.46",,0,314.14,704.21,62.44,0.49,127.64,"1,208.91","2,824.37",,,195.03,,0,0,0,0,,841.86,,--,,--,"1,560.30",,--,,0.02,506.46,,--,--
GRAPHITE,Graphite India Ltd.,,,39.08,39.08,"4,614.34","4,614.34","4,653.42",,0,113.59,0.01,0,113.6,,359.59,572.76,209.78,34.05,"1,176.18","5,943.20",,,606.19,1.12,16.77,0,624.08,574.9,0,8.11,10.09,"1,217.18",,"1,991.47","1,820.83",704.52,30.2,4.23,174.77,"4,726.02","5,943.20",,,358.52,,0,0,0,0,,"1,754.71",,--,,--,"2,569.24",,--,,--,574.9,,--,"1,991.47"
GRASIM,Grasim Industries Ltd.,,,131.52,131.52,"41,797.82","41,797.82","41,959.18",,"1,055.11","1,878.88",66.24,30.73,"3,030.96",,"1,848.48","2,373.83","2,170.07",430.66,"6,823.04","51,813.19",,,"10,053.14","1,179.10","1,567.20",0,"12,799.44","28,161.62",0,140.93,318.66,"41,420.65",,"2,965.95","2,931.66","3,484.07",42.47,118.28,850.11,"10,392.54","51,813.19",,,"11,555.87",,0,0,0,0,,"6,327.35",,--,,--,"2,890.30",,29.53,,"84,550.57","1,982.00",,989.63,"1,976.32"
GRAVITA,Gravita India Ltd.,,,13.75,13.75,135.66,135.66,149.41,,12.28,1.26,0,2.61,16.14,,194.86,107.85,15.99,0.35,319.05,484.6,,,106.2,0.93,9.43,0,116.57,14.3,0,5.96,5.09,141.92,,9.2,132.9,106.67,10.4,0.92,82.59,342.68,484.6,,,5.86,,0,0,0,0,,712.05,,--,,--,560.88,,3.34,,--,14.3,,--,9.2
GREENPOWER,Orient Green Power Company Ltd.,,,750.72,750.72,-15.14,-15.14,735.59,,252.79,0,85.17,0.67,338.62,,0,6.53,22.58,0.34,29.45,"1,103.66",,,0.01,0,0,0,0.01,676.65,0,363.45,10.59,"1,050.69",,0,0,0.52,0.18,0,52.27,52.97,"1,103.66",,,"2,293.81",,0,0,0,0,,0.19,,--,,--,--,,23.54,,--,676.65,,--,--
GRINDWELL,Grindwell Norton Ltd.,,,55.36,55.36,"1,031.47","1,031.47","1,086.83",,0,27.2,1.26,20.32,48.77,,0,180.59,90.19,16.23,287.01,"1,422.61",,,320.29,0.99,41.99,0,363.27,190.85,0,12.96,14.51,581.6,,12.14,320.61,201.98,230.04,1.91,74.33,841.01,"1,422.61",,,92.11,,0,0,0,0,,515.72,,--,,--,292.68,,51.14,,0.74,190.11,,--,12.14
GROBTEA,The Grob Tea Company Ltd.,,,1.16,1.16,42.54,42.54,43.7,,0,0,0.88,2.1,2.98,,6.41,2.58,11.94,1.18,22.11,68.79,,,34.86,0,3.37,0,38.23,2.1,0.2,0,0.96,41.49,,4.42,6.46,4.57,2.01,2.07,7.77,27.3,68.79,,,0.77,,0,0,0,0,,0,,--,,--,--,,--,,2.1,0,,--,4.42
GRPLTD,GRP Ltd.,,,1.33,1.33,132.46,132.46,133.79,,2.89,21.37,0,0.54,24.8,,58.86,21.77,10.64,0.03,91.31,249.9,,,117.92,0.21,0.97,1.1,120.32,8.09,0,0,4.79,133.19,,0,34.4,65.04,4.57,0,12.7,116.71,249.9,,,10.68,,0,0,0,0,,15.96,,--,,237.73,--,,0.25,,--,8.09,,--,--
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,,,114.55,114.55,923.76,923.76,"1,038.31",,0,11.23,7.63,64.32,83.17,,0,370.09,"2,557.55",140.81,"3,068.45","4,189.93",,,297.28,4.98,34.19,0,336.44,0,0,0,282.05,618.49,,1.83,349.57,219.86,"1,989.40",0,"1,010.78","3,571.44","4,189.93",,,"2,846.13",,0,26.38,26.38,0,,6.98,,--,,--,--,,--,,--,0,,--,--
GSFC,Gujarat State Fertilizers & Chemicals Ltd.,,,79.7,79.7,"7,188.15","7,188.15","7,267.84",,146.67,20.07,0,471.9,638.64,,868.69,999.51,471.16,105.37,"2,444.74","10,351.22",,,"2,810.30",2.97,187.02,0,"3,000.29","2,315.29",0,0,476.38,"5,791.97",,0,"1,430.26",951.06,49,174.46,"1,954.48","4,559.25","10,351.22",,,940.96,,"1,990.34","1,505.73","1,505.73",12.57,,16.96,,--,,66.14,--,,31.24,,"1,937.20",378.09,,--,--
GSS,GSS Infotech Ltd.,,,16.94,16.94,98.28,98.28,115.22,,0,0,0,0.11,0.11,,0,1.21,4.28,0.15,5.63,120.96,,,0.32,0.12,0,0,0.43,89.11,0.1,0.01,3.5,93.16,,0,0,10.91,1.92,0.37,14.59,27.8,120.96,,,8.97,,0,0,0,0,,6.41,,--,,19.26,--,,7.99,,--,89.11,,--,--
GTL,GTL Ltd.,,,157.3,314.17,"-7,284.97","-7,284.97","-6,970.80",,0,0,0,0.45,0.45,,0,57.89,"6,651.62",0.05,"6,709.56",310.13,,,75.13,0.75,0,3.08,78.96,184.19,0,0.97,0,264.12,,0,0,0.01,7.7,0.07,38.23,46.01,310.13,,,"2,716.26",,0,0,0,0,,43.62,,--,,--,--,,--,,184.19,--,,--,--
GTLINFRA,GTL Infrastructure Ltd.,,,"12,319.10","12,319.10","-11,066.52","-11,066.52","1,252.58",,0,0,91.43,132.45,223.88,,0,19.92,"5,647.51",3.96,"5,671.39","7,565.77",,,"6,761.72",0.62,36.17,33.06,"6,831.57",0,0,68.48,25.83,"6,925.88",,10.62,3.11,107.57,234.18,37.18,247.23,639.89,"7,565.77",,,892.07,,0,0,0,0,,0.31,,--,,--,--,,--,,--,--,,--,10.62
GTPL,GTPL Hathway Ltd.,,,112.46,112.46,551.21,551.21,663.67,,99.58,0,75.03,4.65,179.27,,116.06,232.01,286.77,0.12,634.96,"1,477.90",,,502.09,81.77,0.64,0,584.5,206.8,53.12,3.73,19.03,867.19,,1.09,24.97,323.02,117.25,48.39,95.99,610.71,"1,477.90",,,264.35,,0,0,0,0,,160.22,,--,,--,--,,95.95,,--,206.8,,--,1.09
GUJAPOLLO,Gujarat Apollo Industries Ltd.,,,12.66,12.66,239.3,239.3,251.96,,0,2.98,0,0,2.98,,12.28,5.83,1.77,0,19.88,274.82,,,35.23,0.54,0,1.9,37.67,58.56,0,0,0.54,96.76,,1.14,20.21,9.86,5.76,139.5,1.58,178.06,274.82,,,3.17,,0.07,0,0,0,,0.07,,--,,7.31,--,,9.55,,--,--,,--,--
GUJGASLTD,Gujarat Gas Ltd.,,,137.68,137.68,"2,046.31","2,046.31","2,183.99",,"2,089.15","1,081.60",59.54,39.68,"3,269.97",,0,352.33,"1,312.88",8.3,"1,673.51","7,127.47",,,"4,964.63",324.43,488.49,1.3,"5,778.85",16.05,0,67.79,232.22,"6,094.91",,0,69.41,510.31,309.16,1.19,142.49,"1,032.56","7,127.47",,,"1,738.43",,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
GUJRAFFIA,Gujarat Raffia Industries Ltd.,,,5.4,5.4,11.05,11.05,16.45,,0,0,0.65,0.24,0.9,,10.91,4.55,4.43,0,19.89,37.24,,,9.57,0,0,0,9.57,0,0,0,0,9.57,,0,9.5,10.76,5.43,0,1.97,27.67,37.24,,,0,,0,0,0,0,,5.15,,--,,11.69,--,,--,,--,--,,--,--
GULFOILLUB,Gulf Oil Lubricants India Ltd.,,,9.96,9.96,576.78,576.78,586.74,,0,19.62,4.73,0,24.34,,283.11,195.94,52.34,0,531.38,"1,142.47",,,268.97,1.53,0.71,0,271.21,4.6,0,1.2,31.52,308.53,,0,338.79,150.66,292.6,1.15,50.73,833.94,"1,142.47",,,57.77,,0,0,0,0,,615.83,,--,,86.06,--,,--,,--,4.6,,--,--
GULFPETRO,GP Petroleums Ltd.,,,25.49,25.49,182.59,182.59,208.08,,0.21,5.4,0.61,0.92,7.14,,135.1,16.16,3.93,13.99,169.18,384.39,,,68.13,0.13,0,4.12,72.38,0,0,0,10.75,83.13,,0.02,156.12,91.89,0.67,0,52.56,301.26,384.39,,,12.89,,359.44,0,0,0,,1.52,,--,,7.95,0.3,,10.98,,--,--,,--,0.02
GULPOLY,Gulshan Polyols Ltd.,,,4.69,14.94,285.86,285.86,300.8,,30.57,0,0,0,30.57,,74.59,20.96,53.65,1.64,150.85,482.22,,,272.92,0.15,4.57,0,277.63,0.47,1.64,0,4.56,284.3,,0,53.33,100.04,25.76,0,18.8,197.93,482.22,,,7.36,,1.94,0,0,0.55,,2.62,,--,,85.77,--,,--,,--,0.47,,--,--
GVKPIL,GVK Power & Infrastructure Ltd.,,,157.92,157.92,"1,687.11","1,687.11","1,845.03",,0,0,52.21,0,52.21,,471.42,2.08,72.06,0.08,545.64,"2,442.88",,,0.91,0,0,0,0.91,"2,348.37",0,0.05,47.76,"2,397.09",,15.67,0,3.55,0.49,3.22,22.86,45.79,"2,442.88",,,19.74,,0,0,0,0,,0,,--,,--,--,,5.29,,--,767.1,,15.67,--
HAL,Hindustan Aeronautics Ltd.,,,334.39,334.39,"11,740.54","11,740.54","12,074.93",,100,0,"8,802.84","1,516.11","10,418.95",,"4,016.20","2,632.81","17,050.64","4,493.57","28,193.22","50,687.10",,,"6,283.27","1,170.99",699.15,0.04,"8,953.31",901.79,259.31,48.36,880.1,"11,042.87",,0,"19,684.77","12,459.03",95.38,27.21,"7,377.84","39,644.23","50,687.10",,,"8,164.39",,"3,629.40",202.5,202.5,150.5,,73.27,,--,,400.65,4.39,,250.79,,--,749.01,,--,--
HARRMALAYA,Harrisons Malyalam Ltd.,,,18.45,18.45,60.2,60.2,78.66,,66.52,0,0,41.76,108.28,,38.55,33.85,85.55,27.99,185.95,372.89,,,279.47,0.12,10.06,0,289.65,0.01,0,0,4.36,294.03,,0.15,29.47,9.81,2.37,0,37.05,78.86,372.89,,,27.6,,0,0,0,0,,0.88,,--,,--,59.17,,5.85,,--,0.01,,--,0.15
HATSUN,Hatsun Agro Products Ltd.,,,15.98,15.98,788.7,788.7,804.68,,502.4,39.69,0.61,0,542.7,,234.22,177.63,482.43,4.17,898.46,"2,245.83",,,"1,395.28",12.53,233.15,0,"1,640.96",0.12,0,0,64.02,"1,705.10",,0,403.41,8.25,36.41,0,92.66,540.73,"2,245.83",,,116.42,,80.19,0,0,0,,3.56,,--,,--,27.06,,9,,--,0.12,,--,--
HAVELLS,Havells India Ltd.,,,62.55,62.55,"4,179.71","4,179.71","4,242.53",,40.5,321.67,21.26,32.36,415.79,,0,"1,559.36",758.54,202.86,"2,520.76","7,179.08",,,"1,430.60","1,470.21",232.15,0,"3,133.47",58.26,0,8.85,167.58,"3,368.16",,0,"1,917.03",404.78,"1,284.83",0,204.28,"3,810.92","7,179.08",,,283.24,,0,0,0,0,,"2,330.60",,--,,--,328.8,,51.59,,--,58.26,,--,--
HBLPOWER,HBL Power Systems Ltd.,,,27.72,27.72,749.41,749.41,777.13,,6.4,12.21,0.56,1.81,20.99,,208.51,76.42,69.41,15.52,369.86,"1,167.98",,,311.11,9.26,3.88,0,357.58,3.42,0,0,30.05,391.06,,0.02,320.76,379.32,30.63,0,46.2,776.92,"1,167.98",,,187.49,,116.55,0,0,2.14,,19.4,,--,,182.83,0.2,,--,,--,30.15,,--,--
HBSL,HB Stockholdings Ltd.,,,7.68,7.68,31.13,31.13,38.81,,0.45,0,0,0.03,0.48,,0,0,0.55,10.96,11.51,50.81,,,1.02,0,0,0,1.02,0.83,0,3.45,0,5.31,,22.97,0,0,2.35,19.68,0.5,45.5,50.81,,,0.92,,0,0,0,0,,0,,--,,--,--,,--,,--,0.83,,13.32,0
HCC,Hindustan Construction Company Ltd.,,,151.31,151.31,"1,202.32","1,202.32","1,353.63",,"1,841.94",0,987.63,39.46,"2,869.03",,"1,079.98","1,808.45","3,460.29",7.02,"6,355.74","10,578.40",,,418,0.09,169.06,0,587.15,"1,624.29",563.04,170.44,987.65,"3,932.57",,3,197.16,"3,482.76",224.4,23.89,"2,714.62","6,645.83","10,578.40",,,507.88,,0,0,0,0,,54.31,,--,,146.86,--,,43.01,,3.58,"1,620.71",,--,3
HCLTECH,HCL Technologies Ltd.,,,271,271,"30,168.00","30,168.00","30,439.00",,32,0,53,553,638,,0,"2,367.00","3,871.00",141,"6,379.00","37,456.00",,,"3,507.00","7,728.00",212,0,"11,447.00","3,808.00","2,107.00",355,"1,032.00","18,749.00",,"2,002.00",18,"6,245.00","6,273.00","1,244.00","2,925.00","18,707.00","37,456.00",,,263,,0,325,325,"1,561.00",,"4,470.00",,183,,--,"22,892.00",,211.34,,--,"3,808.00",,"1,226.00",776
HDFCAMC,HDFC Asset Management Company  Ltd.,,,106.29,106.29,"2,964.30","2,964.30","3,070.59",,0,2.84,36.13,1.01,39.98,,0,47.36,65.69,0,113.05,"3,223.75",,,25.63,14.07,0,0,42.87,0,0,0,83.09,125.96,,"2,934.96",0,102.86,31.99,0,27.98,"3,097.79","3,223.75",,,56.1,,0,0,0,0,,17.21,,--,,--,13.23,,39.48,,--,--,,--,--
HDFCBANK,HDFC Bank Ltd.,,,544.66,544.66,0,"148,661.69","148,661.69","149,206.35","923,140.93","117,085.12","55,108.29","1,244,540.69",,"46,763.62","34,584.02","290,587.88","819,401.22","4,030.00","49,173.95","1,244,540.69",,"5,103.00","98,061.00",17.11,,15.78,1.33,,"11,224.16",1,"3,214.52",0.39,0,,"49,952.80","1,024,715.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFCLIFE,HDFC Life Insurance Company Ltd.,,,"2,017.38","2,017.38","3,637.87","3,637.87","5,655.25",,0,0,"55,849.85","63,377.41","119,227.26",,0,0,"5,063.97",58.49,"5,122.46","130,005.36",,,323.11,0,10.19,0,333.3,"125,551.66",0,79.59,0,"125,964.55",,0,0,0,"1,239.82","2,800.99",0,"4,040.81","130,005.36",,,"1,762.96",,0,0,0,0,,189.7,,--,,--,160.9,,--,,--,--,,--,--
HEG,HEG Ltd.,,,38.6,38.6,"3,680.40","3,680.40","3,719.00",,0,126.13,2.81,3.87,132.81,,666.36,380.07,151.65,19.78,"1,217.87","5,069.67",,,784.48,0.35,18.58,3.54,806.95,758.8,0,11.19,57.22,"1,634.16",,108.24,"1,308.39","1,186.89",557.32,0.62,274.05,"3,435.51","5,069.67",,,428.26,,0,0,0,0,,"1,259.20",,--,,--,"4,763.27",,20,,609.54,149.26,,108.24,--
HERCULES,Hercules Hoists Ltd.,,,3.2,3.2,423.58,423.58,426.78,,0,6.86,0.75,0,7.6,,0,13.14,1.23,1.93,16.3,450.68,,,34,1.01,0,0.88,35.99,297.84,0,0,2.57,336.4,,16.72,39.46,11.35,5.84,24.2,16.7,114.27,450.68,,,4.13,,0,0,0,0,,9.16,,--,,--,0.39,,3.13,,--,42.23,,--,16.72
HERITGFOOD,Heritage Foods Ltd.,,,23.2,23.2,778.58,778.58,804.96,,154.26,26.82,295.09,6.94,483.11,,92.23,62.75,144.23,8.03,307.24,"1,595.31",,,438.79,10.86,22.31,3.69,475.66,860.14,0,4.38,2.49,"1,342.67",,0,132.03,39.97,65.4,2.36,12.87,252.64,"1,595.31",,,11.65,,0,0,0,0,,3.03,,--,,47.83,--,,11.6,,826.07,0.27,,--,0
HEROMOTOCO,Hero Motocorp Ltd.,,,39.95,39.95,"12,807.58","12,807.58","12,857.12",,0,536.51,0,117.2,653.71,,0,"3,355.28",716.05,59.03,"4,130.36","17,641.19",,,"4,477.53",141.05,360.67,0,"5,160.44","2,801.51",0,59.96,"1,503.64","9,525.55",,"3,167.10","1,072.37","2,821.57",136.46,25.03,893.11,"8,115.64","17,641.19",,,821.5,,0,"1,620.58","1,620.58",0,,228.27,,--,,--,832.01,,23.96,,257.6,"2,698.28",,20.7,"3,146.42"
HEUBACHIND,Heubach Colorants India Ltd.,,,23.08,23.08,593.35,593.35,616.43,,0,15.15,0,13.12,28.27,,0,189.2,48.27,12.35,249.82,894.52,,,262.32,46.82,21.46,0,330.6,0,0,9.71,78.39,418.7,,12.07,183.5,181.53,35.09,0.53,63.09,475.82,894.52,,,115.23,,0,0,0,0,,256.87,,--,,--,268.57,,5.79,,--,--,,--,12.07
HGINFRA,HG Infra Engineering Ltd.,,,65.17,65.17,594.04,594.04,659.21,,59.31,0,57.48,0,116.8,,182.34,346.08,263.67,0,792.09,"1,568.09",,,458.48,3.41,0,0,461.89,20,8.38,0,23.86,514.13,,0,116.1,621.4,100.23,1.29,214.95,"1,053.96","1,568.09",,,8.9,,0,0,0,0,,0.05,,--,,--,--,,36.04,,--,20,,--,--
HIKAL,Hikal Ltd.,,,24.66,24.66,731.56,731.56,756.22,,297.85,12.84,0,16.04,326.73,,301.88,161.04,135.57,4.07,602.57,"1,685.52",,,710.31,2.65,73.09,0,791.65,1.03,0,0,62.39,855.07,,0,364.23,349.72,31.74,0.5,84.25,830.45,"1,685.52",,,92.17,,0,0,0,0,,589.3,,--,,--,"1,105.60",,18.87,,--,--,,--,--
HIL,HIL Ltd.,,,7.5,7.5,639.36,639.36,646.86,,296.66,48.03,3.66,6.78,355.13,,50.07,223.4,167.25,10.24,450.96,"1,452.95",,,515.6,19.89,29.32,20.7,585.5,273.93,0,164.71,39.74,"1,063.88",,0,219.87,115.06,10.54,0,43.61,389.07,"1,452.95",,,84.67,,191.05,440.02,440.02,0,,0,,--,,0.46,10.32,,4.69,,--,0.46,,--,--
HIMATSEIDE,Himatsingka Seide Ltd.,,,49.23,49.23,"1,395.83","1,395.83","1,445.06",,"1,491.59",40.36,285.15,18.65,"1,835.75",,719.28,304.56,294.71,2.11,"1,320.67","4,601.48",,,"1,703.88",17.9,633.58,0,"2,355.36",483.54,0,237.52,70.33,"3,146.75",,116.72,389.04,451.68,233.86,0.65,262.77,"1,454.73","4,601.48",,,"1,033.93",,301.09,0,0,197.68,,"1,258.64",,--,,"1,539.39",20.34,,31.86,,--,483.54,,--,--
HINDCOMPOS,Hindustan Composites Ltd.,,,7.38,7.38,755.47,755.47,762.85,,1.09,48.66,0.7,1.34,51.79,,1.59,35.04,4.04,0.5,41.17,855.81,,,125.33,0.03,0,0,125.36,579.42,0,17.5,0.65,722.93,,37.73,12.3,34.13,1.23,33.06,14.43,132.88,855.81,,,68.09,,0,0,0,0,,11.81,,--,,--,10.01,,3.45,,303.06,276.36,,12.96,24.78
HINDCOPPER,Hindustan Copper Ltd.,,,462.61,462.61,"1,168.51","1,168.51","1,631.11",,570.66,0,8.44,54.72,633.81,,499.45,202.29,280.65,62.96,"1,045.35","3,310.27",,,316.49,0,"1,022.11",0,"1,338.60",0.19,62.46,0,539.02,"1,940.26",,0.09,643.67,361.55,10.83,0,353.89,"1,370.02","3,310.27",,,"1,525.53",,57.41,0,0,0,,72.71,,--,,842.67,--,,--,,--,0.19,,0.09,--
HINDMOTORS,Hindustan Motors Ltd.,,,104.41,104.41,-141.89,-134.68,-30.27,,0,0,2.76,0,2.76,,0,14.77,43.13,0,57.91,30.4,,,21.38,0,0,0,21.38,0.11,0,0,0.84,22.33,,0,0.43,0.05,2.7,0,4.89,8.07,30.4,,,82.62,,0,0,0,0,,0,,--,,--,--,,7.68,,--,1.74,,--,--
HINDPETRO,Hindustan Petroleum Corporation Ltd.,,,"1,524.21","1,524.21","26,650.61","26,650.61","28,174.82",,"11,317.22","7,164.75",124.19,55.3,"18,661.46",,"13,793.11","18,876.70","22,072.88","2,171.88","56,914.57","103,750.85",,,"40,523.20",456.11,"9,495.89",0,"50,475.20","6,734.87",0,"1,141.40","2,206.62","60,558.09",,"5,083.76","20,193.42","5,652.64",95.61,958.1,"11,209.23","43,192.76","103,750.85",,,"26,263.28",,0,0,0,0,,"51,984.26",,--,,--,"5,287.95",,"1,449.63",,"2,703.70","6,095.75",,"5,083.76",--
HINDUNILVR,Hindustan Unilever Ltd.,,,216,216,"7,443.00","7,443.00","7,659.00",,0,0,804,"1,049.00","1,853.00",,0,"7,070.00",782,501,"8,353.00","17,865.00",,,"3,907.00",436,373,0,"4,716.00",256,339,396,784,"6,491.00",,"2,693.00","2,422.00","1,673.00","3,688.00",0,898,"11,374.00","17,865.00",,,"2,009.00",,0,0,0,0,,"1,382.00",,--,,--,324,,131.69,,--,2,,"2,693.00",2
HINDZINC,Hindustan Zinc Ltd.,,,845,845,"32,760.00","32,760.00","33,605.00",,0,0,964,145,"1,109.00",,"2,538.00","1,174.00","3,958.00",74,"7,744.00","42,458.00",,,"14,668.00",110,"2,254.00",0,"17,032.00",0,"1,925.00",13,"1,916.00","20,886.00",,"19,488.00","1,544.00",196,23,3,318,"21,572.00","42,458.00",,,"11,394.00",,0,0,0,0,,"1,700.00",,--,,--,"4,237.00",,422.53,,--,--,,"17,323.00","2,165.00"
HIRECT,Hind Rectifiers Ltd.,,,3.31,3.31,74.82,74.82,78.14,,16.74,0,0.2,2.04,18.98,,41.91,32.87,9.75,2.88,87.41,184.53,,,21.5,4.7,6.28,0,40.05,0.1,6.85,0.06,6.63,53.69,,0,54.15,63.26,1.7,0.01,11.72,130.84,184.53,,,20.65,,27.07,0,0,0,,0.77,,--,,--,--,,2.5,,--,0.1,,--,--
HISARMETAL,Hisar Metal Ltd.,,,5.4,5.4,18.68,18.68,24.08,,18.09,1.63,0,1.34,21.06,,43.98,21.08,3.65,0.65,69.37,114.52,,,23.62,0,0,0,23.62,0,0,0,0.68,24.3,,0,39.76,40.11,6.22,0,4.14,90.22,114.52,,,6.85,,0,0,0,0,,0.01,,--,,1.02,--,,2.11,,--,--,,--,--
HITECHCORP,Hitech Corporation Ltd.,,,17.18,39.53,147.25,147.25,186.79,,87.5,5.63,0.14,1.44,94.71,,62.48,15.62,40.67,3.53,122.3,403.8,,,233.53,0.25,38.81,1.17,273.75,0,0,4.89,15.28,293.93,,0,39.92,56.06,1.22,0,12.68,109.87,403.8,,,97.28,,0,0,0,0,,3.28,,--,,0.85,--,,--,,--,--,,--,--
HITECHGEAR,The Hi-Tech Gears Ltd.,,,18.77,18.77,249.41,249.41,268.18,,164.13,1.37,2.31,4.63,172.44,,71.56,63.06,53.72,3.58,191.92,632.54,,,174.07,0.98,13.8,0,188.85,158.47,0,3.33,32.96,383.6,,0,73.97,109.03,41.78,1.05,23.1,248.93,632.54,,,59.73,,4.49,0,0,32.52,,11.23,,--,,191.21,--,,16.42,,0.07,158.4,,--,--
HLVLTD,HLV Ltd.,,,126.11,126.11,139.58,139.58,265.69,,710.52,0,10.56,5.79,726.87,,57.43,63.06,"3,073.84",2,"3,196.32","4,188.89",,,269.84,0.62,0.68,73.49,344.63,0,0,0,77.21,421.84,,0,7.85,65.38,28.99,0,"3,664.83","3,767.05","4,188.89",,,"1,130.72",,0,0,0,0,,36.42,,--,,--,316.53,,--,,--,--,,--,--
HMVL,Hindustan Media Ventures Ltd.,,,73.39,73.39,"1,316.68","1,316.68","1,390.07",,60.51,31.77,2.63,0,94.91,,5.39,123.81,122.45,2.06,253.71,"1,738.69",,,200.27,68.13,11.52,32.27,312.19,568.52,0,14.02,6.43,901.16,,502.2,44.43,169.2,77.33,16.6,27.77,837.53,"1,738.69",,,23.64,,0,0,0,0,,22.77,,--,,--,10.04,,49.41,,"1,056.03",14.85,,--,--
HONAUT,Honeywell Automation Ltd.,,,8.84,8.84,"1,738.62","1,738.62","1,747.46",,0,0,3.68,33.75,37.43,,0,831,177.86,96.85,"1,105.71","2,890.60",,,85.15,0.03,8.01,0,93.19,0,74.52,0,208.46,376.17,,0,105.06,622.39,"1,224.52",0,562.46,"2,514.43","2,890.60",,,168.91,,0,0,0,0,,"1,081.37",,--,,--,"1,461.48",,--,,--,--,,--,--
HOVS,HOV Services Ltd.,,,12.59,12.59,68.06,68.06,80.64,,3.24,0,0,0,3.24,,0,0.78,1.88,0.52,3.18,87.06,,,0.41,0,0,9.14,9.56,66.08,1.97,0,0.19,77.79,,0,0,2.81,5.52,0,0.94,9.27,87.06,,,4.79,,0,0,0,0,,0,,--,,--,10.54,,2.99,,--,66.08,,--,--
HPL,HPL Electric & Power Ltd.,,,64.3,64.3,668.16,668.16,732.46,,2.45,0,11.97,8.6,23.02,,472.54,206.22,23.81,6.37,708.94,"1,464.42",,,381.97,29.68,7.15,0,418.8,54,19.22,2.55,18.13,512.71,,0,395.89,451.83,57.04,0.41,46.54,951.71,"1,464.42",,,16.27,,0,0,0,0,,256.55,,--,,--,23.18,,30.06,,--,54,,--,--
HSCL,Himadri Speciality Chemical Ltd.,,,41.86,41.86,"1,635.37","1,635.37","1,677.23",,188.28,127.88,4.03,2.95,323.14,,241.67,411.15,132.23,0.55,785.6,"2,785.97",,,"1,089.81",2.34,126.43,0,"1,218.58",259.22,0,52.34,134.07,"1,664.21",,0,538.91,366.04,46.58,1.91,168.33,"1,121.76","2,785.97",,,328.83,,0,0,0,0,,501.16,,--,,171.93,--,,--,,12.73,246.49,,--,--
HTMEDIA,HT Media Ltd.,,,46.11,46.11,"1,575.77","1,575.77","1,621.88",,232.8,0,30.38,2.13,265.31,,"1,087.10",287.75,444.72,5.07,"1,824.64","3,711.83",,,340.83,367.23,29.37,425.21,"1,162.84",903.61,49.26,139.33,61.79,"2,316.83",,815.82,119.2,252.43,120.25,15.99,71.31,"1,395.00","3,711.83",,,26.01,,0,0,0,0,,287.02,,--,,32.58,--,,--,,"1,070.99",132.14,,--,--
HUBTOWN,Hubtown Ltd.,,,72.74,72.74,"1,661.57","1,661.57","1,734.30",,55.05,0,50.77,2.18,107.99,,253.27,119.46,"1,998.74",3.45,"2,374.92","4,217.22",,,17.6,0,0,38.99,56.59,"1,643.76",41.4,5.19,33.36,"1,780.30",,24.78,"1,030.08",319.07,24.77,97.39,940.83,"2,436.92","4,217.22",,,"2,258.78",,0,0,0,0,,1.17,,--,,--,--,,58.5,,--,669.63,,--,--
