Symbol,Company Name,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
ARIHANTSUP,Arihant Superstructures Ltd.,,,41.16,41.16,77.21,77.21,118.37,,17.11,0,0,0,17.11,,1.56,26.61,62.42,0.12,90.72,226.2,,,2.22,0.04,0,2.54,4.8,0.05,0.08,0,0.85,5.79,,0.03,143.36,13.75,5.01,0.07,58.19,220.41,226.2,,,17.26,,0,0,0,0,,0,,--,,--,--,,--,,--,0.05,,--,0.03
ARROWGREEN,Arrow Greentech Ltd.,,,14.09,14.09,46.16,46.16,60.25,,3.02,0,0.03,0.23,3.28,,0,1.65,5.8,0.24,7.7,71.22,,,13.63,0.88,0,0.13,14.98,6.34,1.15,18.69,7.88,49.04,,0,3.14,6.69,9.05,0.01,3.3,22.18,71.22,,,10.13,,0,0,0,0,,7.72,,--,,8.23,--,,--,,5.55,0.79,,--,--
ARVIND,Arvind Ltd.,,,258.92,258.92,"2,682.08","2,682.08","2,941.00",,"1,154.40",5.24,77.09,24.24,"1,260.97",,618.18,"1,322.40",457.19,8.99,"2,406.76","6,608.73",,,"3,133.64",93.59,74.15,30.53,"3,332.24",531.97,0,0.68,105.41,"3,970.30",,0,998.7,933.68,19.25,257.68,429.12,"2,638.43","6,608.73",,,264.39,,0,0,0,0,,0,,--,,--,--,,3.94,,--,531.97,,--,--
ARVSMART,Arvind SmartSpaces Ltd.,,,35.55,35.55,300.6,300.6,336.16,,94.43,0,0,2.23,96.66,,0,18.33,149.19,0.52,168.04,600.86,,,7.16,0.27,0,0,7.45,147.6,0.5,4.35,131.14,291.05,,0,206.91,2.27,21.22,38.36,41.05,309.81,600.86,,,14.07,,0,0,0,0,,0,,--,,--,--,,--,,--,147.6,,--,--
ASAHIINDIA,Asahi India Glass Ltd.,,,24.31,24.31,"1,462.22","1,462.22","1,486.53",,994.26,0,47.68,5.56,"1,047.50",,225.63,631.74,380.14,4.68,"1,242.19","3,776.22",,,"2,155.73",4,261.9,0,"2,421.63",46.07,14.38,21.1,7.37,"2,510.55",,0.5,630,381.89,56.75,39.88,156.65,"1,265.67","3,776.22",,,274.36,,0,0,0,0,,596.13,,--,,--,57.6,,13.55,,5.6,40.47,,--,--
ASAL,Automotive Stampings and Assemblies Ltd.,,,15.86,15.86,-104.59,-104.59,-88.72,,36.08,0,0,5.05,41.13,,118.16,76.97,24.51,2.78,222.42,174.83,,,83.26,0.31,0.92,0,84.49,0,0,0.94,5.06,90.49,,0,36.76,31.15,0.04,0,16.39,84.34,174.83,,,10.87,,1.36,0.01,0.01,0,,0,,--,,--,--,,--,,--,--,,--,--
ASHIANA,Ashiana Housing Ltd.,,,20.47,20.47,735.46,735.46,755.93,,46.59,0,12.49,3.49,62.57,,3.57,22.72,426.72,1.35,454.36,"1,272.86",,,55.18,0.79,0,39.53,95.5,2.77,9.81,0,27.54,135.62,,62.53,740.58,13.08,124.22,0,196.83,"1,137.24","1,272.86",,,16.62,,0,0,0,0,,0.92,,--,,--,--,,13.38,,0.01,0.03,,--,62.53
ASHIMASYN,Ashima Ltd.,,,191.66,198.2,18.56,18.56,216.76,,12,0,0.57,0,12.57,,0,20.86,19.32,0.69,40.87,270.2,,,133.91,0.21,0.71,0,134.83,0,0,0,10.16,144.99,,3,36.8,14.17,52.8,0.63,17.81,125.21,270.2,,,104.83,,0,0,0,0,,0.7,,--,,21.09,--,,0.54,,--,--,,--,3
ASHOKA,Ashoka Buildcon Ltd.,,,140.36,140.36,"2,866.37","2,866.37","3,006.74",,109.1,0,298.31,48.67,456.07,,245.99,687.87,"1,051.63",38.87,"2,024.36","5,487.17",,,275.3,10.12,1.73,0,287.14,"1,458.46",51.48,"1,095.42",331.09,"3,223.60",,0,171.72,"1,198.41",136.41,54.72,702.31,"2,263.57","5,487.17",,,781.3,,0,0,0,0,,0.6,,--,,--,--,,65.49,,--,"1,458.46",,--,--
ASIANHOTNR,Asian Hotels (North) Ltd.,,,19.45,19.45,-70.81,352.08,371.53,,846.85,0,15.25,3.37,865.47,,111.99,93.37,135.1,3.38,343.84,"1,580.83",,,"1,503.23",0,1.49,0,"1,504.71",1.43,38.57,0.29,8.18,"1,553.18",,0,5.82,15.45,1.69,0,4.7,27.65,"1,580.83",,,44.97,,0,0.03,0.03,0,,0.91,,--,,--,10.32,,5.97,,--,1.43,,--,--
ASIANPAINT,Asian Paints Ltd.,,,95.92,95.92,"11,995.18","11,995.18","12,091.10",,14.31,265.19,473.23,163.51,916.24,,0,"2,814.30","1,703.12",57.91,"4,575.33","17,582.67",,,"4,525.73",76.88,110.11,0,"4,712.72","2,161.94",0,0,751.47,"7,626.13",,"3,178.81","3,124.61","1,809.75",134.91,0,"1,708.46","9,956.54","17,582.67",,,516.36,,0,0,0,0,,"2,087.55",,--,,--,118.85,,93.99,,983.88,--,,"3,178.81",--
ASPINWALL,Aspinwall and Company Ltd.,,,7.82,7.82,131.03,131.03,138.85,,1.62,0,1.22,3.07,5.91,,29.22,11.78,39.79,5.25,86.04,230.8,,,59.13,0,2.11,16.33,77.57,1.56,3.31,0.59,9.62,92.65,,0,66.26,38.66,5.06,0.74,27.43,138.15,230.8,,,9.23,,0,0,0,0,,1,,--,,--,91.61,,3.91,,--,1.56,,--,--
ASTRAL,Astral Ltd.,,,20.1,20.1,"1,623.30","1,624.50","1,645.10",,8.9,37.3,0.5,1.3,48,,0,417.8,108.7,2.5,529,"2,222.10",,,826.7,48.2,52.2,0,927.1,333.5,0,28.4,30.1,"1,319.10",,0,360.4,179.9,323.7,1.2,37.8,903,"2,222.10",,,220.4,,0,0,0,0,,437,,--,,22.8,--,,12.22,,--,333.5,,--,--
ASTRAZEN,AstraZeneca Pharma Ltd.,,,5,5,451.17,451.17,456.17,,0,0,8.63,6.41,15.04,,0,178.37,88.21,36.92,303.5,774.71,,,80.96,0,4.02,0,84.98,0,14.53,4.33,52.11,155.95,,0,159.8,85.19,352.35,0.36,21.06,618.76,774.71,,,89.17,,0,0,0,0,,238.2,,--,,--,31.77,,2.5,,--,--,,--,--
ASTRON,Astron Paper & Board Mill Ltd.,,,46.5,46.5,126.61,126.61,173.11,,5.6,8.97,0,0.46,15.03,,39.5,69.32,8.23,0,117.05,305.19,,,125.97,0.21,6.79,0.21,133.19,5.66,0,10.6,0,149.44,,0,44.45,78.69,10.32,10.49,11.8,155.75,305.19,,,19.17,,0,0,0,0,,195.08,,--,,57.06,--,,8.58,,--,5.66,,--,--
ATFL,Agro Tech Foods Ltd.,,,24.37,24.37,395.57,395.57,433.94,,0,10.97,12.45,1.69,25.1,,0,69.28,18.17,2.99,90.44,549.49,,,269.46,17.21,7.83,0,294.5,18.41,0,0,24.93,337.85,,6,121.37,37.1,8.83,0,38.34,211.64,549.49,,,19.52,,0,0,0,0,,7.2,,--,,--,1.37,,--,,--,18.41,,6,--
ATGL,Adani Total Gas Ltd.,,,109.98,110.03,"1,842.44","1,842.44","1,952.47",,307.88,110.49,38.59,4.58,461.54,,122.76,115.52,563.5,6.46,808.24,"3,222.25",,,"1,343.64",35.66,696.48,0,"2,075.78",435.94,0,0,487.22,"2,998.94",,0,52.01,103.68,10.87,0.2,56.55,223.31,"3,222.25",,,"4,210.86",,0,0,0,0,,16.27,,--,,--,--,,--,,--,435.94,,--,--
ATLASCYCLE,Atlas Cycle Industries Ltd.,,,3.25,3.25,16.42,16.42,19.67,,0,0,7.59,0.7,8.28,,9,103.4,3.83,9,125.23,153.19,,,38.48,0,2.07,0,40.55,0.32,27.09,0,16.8,84.76,,0.05,21.11,26.09,1.24,15.73,4.2,68.43,153.19,,,14.7,,0,0,0,0,,0.01,,--,,0.28,--,,1.73,,0,0.31,,0.08,--
ATNINTER,ATN International Ltd.,,,15.78,15.78,-22.19,-22.19,-6.41,,0,0,0,0,0,,9.54,1.62,0.51,0,11.67,5.26,,,0.63,0,0,0,0.63,0.44,0,0.03,0.67,1.77,,0,0,0,0.1,0,3.38,3.49,5.26,,,0,,0,0,0,0,,0,,--,,--,--,,4.67,,0.44,--,,--,--
ATUL,Atul Ltd.,,,29.61,29.61,"3,681.74","3,681.74","3,711.35",,0,91.87,2.53,24.23,118.63,,0,562.68,157.92,36.87,757.47,"4,587.45",,,"1,054.55",1.34,238.92,3.22,"1,298.03",832.92,0,30.85,57.39,"2,219.19",,717.81,510.57,713.53,308.73,0,117.62,"2,368.26","4,587.45",,,180.99,,549.12,0,0,0,,0,,--,,"1,534.61",--,,1.95,,597.72,222.03,,--,717.81
AUBANK,AU Small Finance Bank Ltd.,,,312.21,312.21,0,"5,859.89","5,859.89","6,275.22","35,979.31","7,029.70","2,307.08","51,591.31",,"1,569.35","3,211.99","10,815.41","34,608.91",482.37,903.27,"51,591.31",,744,"22,484.00",23.4,,21.5,1.9,,"1,502.83",4,755.46,2.18,2.0,,0,"1,220.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AURIONPRO,Aurionpro Solutions Ltd.,,,22.8,22.8,191.11,191.11,213.91,,47.54,0.0,9.95,4.04,61.53,,27.3,49.68,60.63,3.76,141.36,416.80,,,46.70,13.35,13.41,0.0,73.46,55.95,3.3,0.0,20.98,153.69,,0.0,13.04,86.54,16.68,32.07,114.78,263.11,416.80,,,50.98,,0.0,0.0,0.0,0.0,,1.81,,--,,--,38.96,,7.05,,--,55.95,,--,--
AURUM,Aurum Proptech Ltd.,,,14.31,14.31,161.03,161.03,175.34,,0,0,0.32,0,0.32,,0,0.11,13.74,0,13.85,189.51,,,8.69,0,17.6,0,26.29,0,0.26,0.47,9.17,36.19,,141.57,0,0,7.92,0.01,3.82,153.32,189.51,,,4.9,,0,0,0,0,,0.34,,--,,--,--,,--,,--,--,,38.57,--
AUSOMENT,Ausom Enterprise Ltd.,,,13.62,13.62,97.57,97.57,111.19,,0,0,0.17,0.03,0.2,,161.84,28.53,3.66,0,194.03,305.42,,,0.13,0,3.13,2.3,5.56,49.17,0,0,0.46,55.19,,0,15.56,119.28,47.74,46.67,20.96,250.22,305.42,,,0,,0,0,0,0,,365.89,,--,,--,375.25,,--,,--,49.17,,--,--
AUTOAXLES,Automotive Axles Ltd.,,,15.11,15.11,538.94,538.94,554.06,,14.58,0,8.87,5.03,28.48,,0,290.49,55.06,16.16,361.71,944.24,,,244.84,0.44,32.36,0,277.64,0,7.79,2.93,22.47,310.83,,12.06,200.57,282,72.88,7.11,58.8,633.41,944.24,,,6.39,,0,0,0,0,,9.92,,--,,--,--,,--,,--,--,,--,--
AVADHSUGAR,Avadh Sugar & Energy Ltd.,,,20.02,20.02,645.74,645.74,665.76,,495.46,3.52,8.89,4.01,511.88,,719.62,539.49,206.01,6.11,"1,471.22","2,648.86",,,"1,084.36",0.52,13.96,0,"1,098.84",15.19,0,0.35,7.39,"1,121.78",,0,"1,350.73",55.08,6.94,0.49,113.84,"1,527.08","2,648.86",,,56.92,,0,0,0,0,,1.65,,--,,--,--,,10.01,,15.17,0.02,,--,--
AVANTIFEED,Avanti Feeds Ltd.,,,13.62,13.62,"1,489.64","1,489.64","1,503.26",,0,16.56,4.62,0,21.18,,0,213.54,29.52,1.69,244.75,"1,769.19",,,157.19,0.11,0.12,0,157.42,197.04,0,0.73,21.63,376.82,,995.31,314,20.4,47.19,0.95,14.52,"1,392.37","1,769.19",,,0.9,,0,0,0,0,,280.25,,--,,--,7.72,,4.54,,0.02,197.04,,--,933.44
AVTNPL,AVT Natural Products Ltd.,,,15.23,15.23,307.22,307.22,322.45,,7.5,2.81,3.21,3.96,17.48,,22.93,38.96,14.47,6.17,82.53,422.46,,,88.96,0,0,0,88.96,16.48,0,0,3.99,109.43,,8.01,150.61,110.72,7.69,0.21,35.8,313.03,422.46,,,0,,0,0,0,0,,103.67,,--,,--,393.7,,11.42,,--,16.48,,--,8.01
AXISBANK,Axis Bank Ltd.,,,612.75,612.75,0,"100,990.26","100,990.26","101,603.01","707,306.08","142,873.16","44,336.17","996,118.42",,"51,808.56","9,921.26","226,119.62","623,720.19","4,245.03","80,303.76","996,118.42",,"4,594.00","78,307.00",19.12,,16.47,2.65,,"25,314.84",4,"6,993.52",1.05,1.0,,"50,375.27","80,303.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXISCADES,Axiscades Technologies Ltd.,,,18.9,18.9,139.6,139.6,158.49,,10.88,0,57.28,6.11,74.26,,30.02,11.75,176.07,4.26,222.09,454.85,,,25.74,2.89,0,0,28.63,320.21,7.6,4.55,6.65,367.64,,0,0,28.2,16.36,0.47,42.18,87.21,454.85,,,11.51,,0,0,0,0,,66.05,,--,,--,146.84,,4.21,,--,320.21,,--,--
AYMSYNTEX,AYM Syntex Ltd.,,,50.04,50.04,306.57,306.57,357.66,,155.41,0,11.09,0,166.5,,25.73,216.13,68.94,0,310.8,834.96,,,418.37,0.4,17.22,0,436,0,36.74,0,6.96,479.7,,0,158.18,100.02,30.81,0.4,65.85,355.26,834.96,,,47.64,,0,0,0,0,,250.79,,--,,--,395.9,,0.15,,--,--,,--,--
BAGFILMS,BAG Films and Media Ltd.,,,39.57,39.57,223.07,223.07,262.63,,0,0,4.78,0.88,5.67,,0,6.86,40.46,0,47.32,315.62,,,22.45,0,0,0,22.45,248.8,3.51,0,0,274.77,,0,19.33,12.67,2.54,2.73,3.58,40.85,315.62,,,80.98,,0,0,0,0,,0.38,,--,,--,--,,4.51,,0.48,248.32,,--,--
BAJAJCON,Bajaj Consumer Care Ltd.,,,14.75,14.75,765.78,765.78,781.47,,0,0,1.18,0,1.18,,5,68.74,59.23,0,132.97,915.62,,,40.79,1.96,7.08,0,49.82,144.68,0,0,3.84,198.34,,584.55,42.45,26.07,8.74,0,55.47,717.28,915.62,,,1.91,,0,0,0,0,,1.1,,--,,15.84,--,,--,,--,144.68,,584.55,--
BAJAJELEC,Bajaj Electricals Ltd.,,,22.91,22.91,"1,569.89","1,569.89","1,604.61",,24.58,0,90.59,20.95,136.11,,234.2,944.11,"1,241.27",89.66,"2,509.25","4,250.09",,,332.7,2.13,10.02,126,478.66,37.85,52.49,111.45,619.71,"1,300.17",,0,971.05,"1,511.51",61.55,0.01,405.81,"2,949.93","4,250.09",,,332.24,,0,0,0,0,,451.67,,--,,--,86.52,,11.04,,--,4.7,,--,--
BAJAJHIND,Bajaj Hindusthan Sugar Ltd.,,,110.07,110.07,"2,684.30","2,684.30","2,794.37",,"4,802.32",590.94,40.68,76.58,"5,510.52",,0,"4,459.92",751.53,16.19,"5,227.64","13,679.07",,,"6,992.04",0,25.17,0,"7,017.21",140.24,0,0,17.53,"7,174.98",,770.13,"2,541.34",218.73,71.89,"2,091.29",810.71,"6,504.09","13,679.07",,,"1,052.66",,0,0,0,0,,0.08,,--,,--,22.43,,5.31,,--,140.24,,--,770.13
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,,,111.29,111.29,"13,905.48","13,905.48","14,016.77",,0,295.74,13.5,6.28,315.52,,0,1.05,169.86,0,170.91,"14,503.20",,,146.99,0,0,180.55,327.54,0,0,0,25.17,352.71,,"14,020.00",0,0,26.85,0,103.64,"14,150.49","14,503.20",,,518.15,,0,0,0,0,,37.04,,--,,--,--,,96.76,,--,--,,--,"14,020.00"
BALAMINES,Balaji Amines Ltd.,,,6.48,6.48,890.93,890.93,897.41,,0,48.67,145.87,0,194.54,,0,73.52,87.33,39,199.85,"1,291.79",,,344.34,0,173.28,0,517.61,66,0,77.35,144.62,805.58,,0,95.93,272.35,17.66,0,100.28,486.21,"1,291.79",,,2,,0,0,0,0,,206.65,,--,,--,177.97,,3.24,,--,66,,--,0
BALAXI,Balaxi Pharmaceuticals Ltd.,,,10,10,33.25,33.25,43.25,,0,0.01,0,0,0.01,,3.51,16.65,0.08,5.44,25.67,68.92,,,0.69,0,0,0,0.69,19.54,0,0,0.02,20.25,,0,0.02,48.13,0.48,0.05,0,48.67,68.92,,,0,,0,0,0,0,,0,,--,,--,--,,0.65,,--,19.54,,--,--
BALKRISHNA,Balkrishna Paper Mills Ltd.,,,10.74,10.74,-104.52,-104.52,-93.78,,125.82,20.98,8.82,0.89,156.51,,51.26,48.58,51.3,0.67,151.8,214.53,,,139.32,0.01,0.89,0,140.22,0,0,0,1.02,141.24,,0,22.69,10.95,31.39,0,8.25,73.29,214.53,,,12.67,,0,0,0,0,,26.85,,--,,--,52.9,,--,,--,--,,--,--
BALMLAWRIE,Balmer Lawrie & Co Ltd.,,,171,171,"1,136.72","1,136.72","1,307.73",,2.93,17.22,21.17,52.72,94.03,,0,270.72,245.38,6.81,522.91,"1,924.67",,,569.21,2.96,32.11,0.42,604.7,129.79,0,1.99,9.61,746.09,,0,160.14,288.91,531.53,11.79,186.22,"1,178.58","1,924.67",,,157.56,,4.72,0,0,0.4,,97.75,,--,,17.78,30.77,,161.49,,--,129.79,,--,--
BALPHARMA,Bal Pharma Ltd.,,,14.82,14.82,63.56,63.56,79.32,,23.93,4.4,3.04,3.97,35.35,,75.05,48.56,22.62,0.65,146.87,261.54,,,45.42,7.23,0,0,52.65,8.4,0,0.33,6.96,68.34,,0,60.12,69.44,3.72,20.7,39.23,193.2,261.54,,,4.34,,56.77,0,0,0,,1.85,,--,,150.43,--,,3.04,,--,9.57,,--,--
BALRAMCHIN,Balrampur Chini Mills Ltd.,,,21,21,"2,542.85","2,542.85","2,563.85",,243.28,47.28,7.18,8.21,305.94,,891.36,596.45,198.95,5.36,"1,692.12","4,561.91",,,"1,597.75",0.83,14.48,0,"1,613.06",177.13,0,0,17.34,"1,807.53",,0,"2,378.52",245.46,2.8,0,127.6,"2,754.38","4,561.91",,,27.11,,0,0,0,0,,1.26,,--,,--,--,,13.28,,--,177.13,,--,--
BANARBEADS,Banaras Beads Ltd.,,,6.61,6.61,43.43,43.43,50.04,,0,0,0,0,0,,4.33,0.27,1.15,0.3,6.05,56.09,,,18.16,0,0,0,18.16,3.12,0,0,0.1,21.39,,0,11.96,2.68,9.84,9.51,0.71,34.7,56.09,,,0,,0,0,0,0,,1.22,,--,,--,15.61,,0.88,,--,0.12,,--,--
BANARISUG,Bannariamman Sugars Ltd.,,,12.54,12.54,"1,343.54","1,343.54","1,356.08",,169.15,11.34,6,4.44,190.93,,674.92,59.7,102.42,6.32,843.36,"2,390.37",,,953.16,0,145.14,0.46,"1,098.75",0.96,0,0,30.62,"1,130.32",,0,995.5,160.76,3.84,1.27,98.67,"1,260.05","2,390.37",,,49.85,,0,0,0,0,,0.04,,--,,23.99,--,,--,,0.93,0.03,,--,--
BANCOINDIA,Banco Products (India) Ltd.,,,14.3,14.3,600.36,600.9,615.21,,0,9.79,0.23,4.81,14.84,,2.65,94.16,5.81,0.79,103.41,733.45,,,126.1,0.11,0.02,0,126.23,146.95,0,0,14.89,288.06,,0,155.59,168.55,106.51,0,14.75,445.39,733.45,,,20.32,,0,0,0,0,,366.46,,--,,196.66,--,,11.82,,--,--,,--,--
BANDHANBNK,Bandhan Bank Ltd.,,,"1,610.60","1,610.60",0,"15,797.58","15,797.58","17,408.18","77,972.22","16,960.36","2,652.29","114,993.05",,"5,235.39",957.56,"25,155.39","81,612.88",486.71,"1,545.13","114,993.05",,"1,147.00","49,445.00",23.47,,22.48,0.99,,"5,757.76",7,"2,861.03",3.51,4.0,,0,"1,341.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Bank Of India,,,"3,277.66","3,277.66","6,251.79","36,156.13","42,407.93","45,685.59","627,113.56","32,464.11","17,593.19","725,856.45",,"60,697.57","65,883.10","187,252.85","365,686.52","8,914.13","37,422.28","725,856.45",,"5,084.00","51,459.00",14.93,,11.96,2.97,,"56,534.94",14,"12,262.02",3.35,3.0,,"24,906.92","453,634.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANSWRAS,Banswara Syntex Ltd.,,,17.12,17.12,340.25,340.25,357.37,,137.53,27.02,5.89,1.66,172.11,,33.93,92.49,96.76,0.81,224,753.47,,,334.72,2.94,0.27,0,338.34,2.88,0,2.82,16.24,360.28,,0.03,196.45,114.99,14.4,0.65,66.68,393.19,753.47,,,67.83,,0,0,0,0,,37.1,,--,,--,325,,4.34,,--,--,,0.03,--
BASF,BASF India Ltd.,,,43.29,43.29,"1,738.50","1,738.50","1,786.15",,0,0,104.52,57.73,162.25,,0,"2,671.86",440.94,82.91,"3,195.71","5,144.11",,,811.05,6.05,53.29,0,870.39,0,21.69,14.1,185.12,"1,091.30",,0,"1,536.39","2,059.21",173.12,3.31,280.78,"4,052.81","5,144.11",,,543.09,,0,0,0,0,,228.36,,--,,--,239.69,,15.77,,--,--,,--,--
BASML,Bannari Amman Spinning Mills Ltd.,,,15.75,15.75,280.88,280.88,296.63,,157.55,25.31,7.22,0,190.07,,290.93,95.22,68.25,2.39,456.79,943.49,,,541.99,0,0,0,541.99,26.45,0,0,15.01,583.45,,0,181.39,129.06,8.81,0.3,40.48,360.04,943.49,,,95.85,,0,0,0,0,,13.68,,--,,--,187.64,,5.25,,0.04,26.42,,--,--
BATAINDIA,Bata India Ltd.,,,64.26,64.26,"1,695.51","1,695.51","1,759.77",,0,0,859.67,2.06,861.73,,0,439.57,264.32,8.58,712.47,"3,333.97",,,"1,110.88",6.74,33.61,0,"1,151.24",4.95,138.4,116.31,66.04,"1,476.94",,0,608.28,79.37,"1,093.56",12.37,63.46,"1,857.03","3,333.97",,,54.71,,0,0,0,0,,126.36,,--,,11.42,--,,9.8,,--,4.95,,--,--
BBL,Bharat Bijlee Ltd.,,,5.65,5.65,966.62,966.62,972.27,,0,20.2,6.96,1.15,28.31,,237.9,179.67,46.5,11.31,475.38,"1,475.96",,,94.43,7.85,2.94,0,105.21,532.04,0,0.01,41.93,679.19,,28.48,257.19,240.94,15.51,234.15,20.5,796.77,"1,475.96",,,11.51,,0,0,0,0,,25.31,,--,,--,16.62,,4.71,,532.04,0,,28.48,28.48
BBTC,Bombay Burmah Trading Corporation Ltd.,,,13.96,13.96,215.51,215.51,229.47,,379.67,0,1.35,2.32,383.34,,661.77,23.8,43.64,3.98,733.2,"1,346.01",,,116.61,0.23,13.2,0.09,131.38,456.85,8.61,0.96,14.1,611.91,,0,87.73,43.47,54.57,504.25,44.08,734.1,"1,346.01",,,238.48,,0,0,0,0,,13.54,,--,,--,102.85,,11.42,,49.19,2.99,,--,--
BEARDSELL,Beardsell Ltd.,,,5.62,5.62,34.28,34.28,39.9,,15.14,0,0.02,0,15.16,,10.45,29.41,15.01,1.3,56.17,111.23,,,33.59,0.61,0.51,0,34.71,5.37,0.67,0.22,4.6,45.57,,0,12.45,36.28,2.22,0.23,14.48,65.66,111.23,,,6.35,,0,0,0,0,,4.59,,--,,--,0.02,,1.62,,0.01,0.44,,--,--
BEDMUTHA,Bedmutha Industries Ltd.,,,32.26,32.26,46.21,46.21,78.47,,207.5,0,17.31,0,224.82,,59.17,54.49,40.85,9.78,164.29,467.58,,,188.54,0,33.79,1.18,223.5,3.61,0,1.81,13.24,242.16,,0,39.78,62.16,12.69,1,109.8,225.42,467.58,,,14.33,,0.08,0,0,0.44,,0.16,,--,,5.94,--,,8.46,,0.29,3.32,,--,--
BEL,Bharat Electronics Ltd.,,,243.66,243.66,"10,564.23","10,564.23","10,807.89",,0,0,73.1,"1,407.44","1,480.54",,0,"3,296.54","13,125.72",342.46,"16,764.72","29,053.15",,,"2,422.65",57.3,350.69,0.08,"3,216.28","1,331.19",463.39,33.24,393.06,"5,437.16",,0,"4,954.67","6,551.54","5,008.21",19.46,"7,082.11","23,615.99","29,053.15",,,"2,484.55",,0,0,0,0,,0,,--,,--,--,,171.25,,--,"1,331.19",,--,--
BEPL,Bhansali Engineering Polymers Ltd.,,,16.59,16.59,664.26,664.26,680.85,,0,16.98,0.51,3.75,21.24,,0,36.18,37.95,0.46,74.6,776.69,,,140.75,0.06,0,0,140.82,1.5,0,24.52,4.69,171.53,,0,112.87,290.74,153.1,39.38,9.07,605.16,776.69,,,0.78,,0,0,0,0,,749.69,,0.01,,--,0.47,,--,,--,1.5,,--,--
BERGEPAINT,Berger Paints India Ltd.,,,97.13,97.13,"3,182.48","3,182.48","3,279.61",,0,26.38,238.18,3.68,268.24,,155.44,"1,409.22",227.96,27.61,"1,820.23","5,368.08",,,"1,495.20",6.39,97.6,0,"1,599.19",585.87,0,24.76,73,"2,282.82",,201.82,"1,499.00",838.61,338.55,11.08,196.2,"3,085.26","5,368.08",,,823.12,,0,0,0,0,,672.17,,--,,--,7.41,,78.63,,--,585.87,,--,201.82
BGRENERGY,BGR Energy Systems Ltd.,,,72.16,72.16,990.95,990.95,"1,063.11",,0,139.68,109.09,44.32,293.09,,"1,938.25","1,076.56",918.84,6.59,"3,940.24","5,296.44",,,128.37,1.83,0,0,130.2,359.71,0,42,650.35,"1,182.26",,0,47.11,807.59,331.87,436.05,"2,491.56","4,114.18","5,296.44",,,817.54,,0,0,0,0,,2.33,,--,,--,41.85,,64.65,,0.78,358.93,,--,--
BHAGERIA,Bhageria Industries Ltd.,,,21.82,21.82,429.66,429.66,451.48,,0,37.03,0.42,2.2,39.65,,26.91,36.78,14.72,0.18,78.58,569.72,,,317.58,0,45.1,2.44,365.12,0.46,0,0,6.05,371.63,,3.38,37.65,92.16,22.63,0.27,42,198.09,569.72,,,6.91,,0,0,0,0,,44.98,,--,,--,74.36,,10.91,,0.01,0.44,,3.38,--
BHANDARI,Bhandari Hosiery Exports Ltd.,,,14.65,14.65,60.78,60.78,75.43,,38.75,3.84,0,0,42.59,,69.54,8.58,10.39,0.77,89.28,207.29,,,59.77,0.01,2.26,0,62.04,0,0,0,0,62.04,,0,76.58,51.18,2.25,0.38,14.86,145.25,207.29,,,0.01,,0,0,0,8.74,,0.17,,--,,9.73,--,,2.61,,--,--,,--,--
BHARATFORG,Bharat Forge Ltd.,,,93.13,93.13,"5,855.50","5,855.50","5,948.63",,"1,760.93",234.58,177.18,46.58,"2,219.26",,"1,556.02",800.93,541.61,48.11,"2,946.66","11,114.55",,,"3,445.09",13.92,269.92,0.29,"3,729.22","1,495.57",0,32.56,622.17,"5,879.52",,"2,073.47",874.86,"1,580.38",280.13,2.84,423.36,"5,235.03","11,114.55",,,902.87,,0,0,0,0,,330.18,,--,,--,"1,975.18",,55.24,,107.61,291.1,,422.57,"1,650.90"
