Symbol,Company Name,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
MARUTI,Maruti Suzuki India Ltd.,,,151,151,"53,935.00","53,935.00","54,086.00",,0,0,"2,211.30",83.3,"2,294.60",,381.9,"9,761.00","6,009.50",861.3,"17,013.70","73,394.30",,,"13,367.40",349.9,"2,639.10",0,"16,646.70","36,663.20",202.7,0.2,"3,100.30","56,613.10",,"4,100.10","3,533.10","2,030.10","3,036.20",30.5,"4,051.20","16,781.20","73,394.30",,,"20,420.30",,"4,001.10",44.4,44.4,803,,"7,467.20",,--,,--,"11,064.20",,--,,"1,484.10","39,502.10",,--,"4,100.10"
MASKINVEST,Mask Investments Ltd.,,,3.05,3.05,69.09,69.09,72.14,,0,0,0,0,0,,0.89,0.09,0.02,0,1,73.15,,,0,0,0,0,0,71.68,0,0,0,71.68,,0,0,0,0.06,1.38,0.03,1.47,73.15,,,0,,0,0,0,0,,0,,--,,--,--,,--,,71.64,0.04,,--,--
MASTEK,Mastek Ltd.,,,15.01,15.01,575.34,575.34,601.79,,1.84,0,14.16,8.38,24.38,,0.79,0.47,76.74,10.37,88.37,714.54,,,29.31,1.84,4.28,4.14,39.57,476.42,32.84,0,12.58,561.41,,47.77,0,56.52,16.18,0,32.66,153.13,714.54,,,199.84,,0,0,0,0,,3.57,,--,,--,283.17,,9.84,,--,10.77,,--,47.77
MATRIMONY,Matrimony.com Ltd.,,,11.45,11.45,297.97,297.97,311.36,,0,0,56.21,0,56.21,,0,50.87,93.83,7.06,151.76,519.32,,,84.99,2.42,0,0,87.41,35.19,1.87,0,16.91,141.38,,85.97,0,11.36,220.03,2.82,57.76,377.94,519.32,,,25.72,,0,0,0,0,,4.8,,--,,--,59.9,,7.18,,--,16.22,,--,85.97
MAWANASUG,Mawana Sugars Ltd.,,,39.12,39.12,374.26,374.26,413.37,,40.7,0,1.65,9.31,51.66,,375.29,184.82,46.03,3.87,610,"1,075.03",,,211.4,0.02,2.55,0,213.97,83.95,30.52,0,4.3,332.75,,0,642.08,38.86,45.24,1,15.11,742.29,"1,075.03",,,477.29,,0,0,0,0,,0,,--,,--,--,,5.66,,--,83.95,,--,--
MAZDA,Mazda Ltd.,,,4.01,4.01,160.02,160.02,164.03,,0,2.12,0.27,0,2.39,,0,15.6,9.5,0.16,25.26,191.67,,,31.5,0.19,40.04,2.99,74.72,1.57,0,0,2.4,78.7,,29.62,34.65,41.59,4.74,0.04,2.34,112.98,191.67,,,0.5,,0,0,0,0,,1.92,,--,,42.94,--,,--,,1.57,0,,29.62,--
MBAPL,Madhya Bharat Agro Products Ltd.,,,21.91,21.91,183.41,183.41,205.32,,32.37,15.06,0.11,0.22,47.75,,131.29,35.91,18.72,0.05,185.97,439.04,,,153.06,0,2.5,0,155.56,0,0,0,2.36,157.92,,0,157.5,73.81,8.24,0.16,41.41,281.12,439.04,,,0.04,,0,0,0,0,,53.04,,--,,--,--,,2.98,,--,--,,--,--
MCLEODRUSS,Mcleod Russel (India) Ltd.,,,52.23,52.23,"1,157.43","1,431.22","1,483.45",,0,87.27,56.58,0,143.85,,"1,880.48",96.46,724.74,0,"2,701.68","4,328.98",,,959.52,6.92,42.51,0,"1,008.95",221.57,0,"2,751.61",89.62,"4,071.76",,0,95.29,33.48,19.9,12.72,95.84,257.23,"4,328.98",,,"1,172.64",,0,0,0,0,,5.33,,--,,--,207.78,,--,,61.89,0.01,,--,--
MEGASOFT,Megasoft Ltd.,,,73.77,73.77,83,110.74,184.51,,23.97,0,22.71,1.27,47.95,,1.03,7.56,14.56,0.73,23.89,256.35,,,184.98,0,0,0,184.98,6.52,0,0,1.43,192.92,,0,0,8.98,34.19,7.5,12.75,63.43,256.35,,,0,,0,0,0,0,,0,,--,,--,12.33,,--,,--,6.52,,--,--
MENONBE,Menon Bearings Ltd.,,,5.6,5.6,106.35,106.38,111.98,,6.64,4.28,0,0,10.93,,16.64,13.19,10.59,0,40.42,163.33,,,78.71,0,0,0,78.71,0,0,1.06,0,79.78,,0,21.22,50.97,8.79,1.64,0.94,83.56,163.33,,,0,,0,0,0,0,,0.73,,--,,51.5,--,,0.93,,--,--,,--,--
MERCATOR,Mercator Ltd.,,,30.25,30.25,"-1,009.41","-1,009.41",-979.16,,0,0,0.03,0,0.03,,225.37,43.28,"1,093.31",0.19,"1,362.15",383.02,,,0.77,0,0,0,0.77,63.65,0,0,57.11,121.53,,0,0,41.78,4.36,126.59,88.76,261.49,383.02,,,0,,0,0,0,0,,0,,--,,--,--,,11.83,,--,63.65,,--,--
MFSL,Max Financial Services Ltd.,,,69.02,69.02,"6,680.57","6,680.57","6,749.59",,0,3.82,1.28,12.05,17.14,,0,8.21,2.07,0,10.28,"6,777.02",,,4.31,0,0,0,4.31,0,0,0,2.68,6.99,,"6,723.17",0,15.08,31,0,0.78,"6,770.03","6,777.02",,,8.39,,0,0,0,0,,5.36,,--,,--,--,,11.53,,--,--,,--,"6,723.17"
MGL,Mahanagar Gas Ltd.,,,98.78,98.78,"3,498.55","3,498.55","3,597.32",,0,200.8,83.2,25.86,309.86,,0,271.85,"1,045.04",9.74,"1,326.63","5,233.81",,,"2,608.50",5.23,615.95,0,"3,229.67",0,0,0,159.02,"3,388.69",,"1,088.28",27.49,184.04,465.18,0,80.13,"1,845.12","5,233.81",,,816.7,,0,0,0,0,,7.43,,--,,--,--,,--,,--,--,,--,"1,088.28"
MHRIL,Mahindra Holidays and Resorts India Ltd.,,,199.85,199.85,-494.25,345.82,564.39,,0,210.02,"4,753.46",8.45,"4,971.93",,0,217.73,741.46,8.49,967.69,"6,504.01",,,"2,430.44",14.81,107.44,0,"2,559.84",101.13,"1,073.52",0,927.04,"4,661.54",,279.43,6.33,906.97,382.59,68.5,198.65,"1,842.48","6,504.01",,,"2,317.22",,0,0,0,0,,30.26,,--,,--,0.71,,160.23,,--,101.13,,--,279.43
MINDACORP,Minda Corporation Ltd.,,,47.8,47.8,"1,117.60","1,117.60","1,168.10",,84.8,0,83.5,26.4,194.7,,306.5,440.4,116.6,8,871.5,"2,239.00",,,618.5,28,18.1,0,664.6,326.6,1.4,10.2,39.2,"1,042.00",,0,392.7,450.6,216.4,0,137.3,"1,197.00","2,239.00",,,55.5,,0,0,0,0,,0,,--,,--,--,,38.5,,--,326.6,,--,--
MINDTECK,Mindteck (India) Ltd.,,,25.71,25.71,115.22,115.22,140.93,,0,0,4.95,3.24,8.19,,0,8.06,9.58,1.97,19.61,169.96,,,8.95,0.05,0,0.63,9.63,67.14,4.19,1.72,26.65,109.33,,0,0,24.91,28.24,0,7.48,60.63,169.96,,,6.39,,0,0,0,0,,3.07,,--,,--,81.56,,--,,--,67.14,,--,--
MIRZAINT,Mirza International Ltd.,,,24.06,24.06,730.88,730.88,754.94,,15.15,15.54,230.44,13.71,274.84,,62.6,252.04,71.69,0.88,387.21,"1,416.99",,,591.75,0,16.27,0,612.85,2.97,0,0,22.92,638.74,,0,525.92,155.49,14.86,0,81.98,778.25,"1,416.99",,,195.7,,0,0,0,0,,603.97,,--,,468.98,--,,15.06,,0.01,2.96,,--,--
MMFL,MM Forgings Ltd.,,,24.14,24.14,553.5,553.5,577.64,,346.19,35.17,3.15,0,384.51,,245.28,117.97,89.27,24.48,477,"1,439.14",,,649.83,0,36.35,0,686.18,32.88,0,97.04,8.42,824.53,,0,192.75,166.41,224.55,30.83,0.09,614.62,"1,439.14",,,6.24,,0,0,0,14.48,,4.42,,--,,531.95,--,,18.11,,--,32.88,,--,--
MODIRUBBER,Modi Rubber Ltd.,,,25.04,25.04,324.26,324.26,349.3,,2.5,42.15,1.36,0,46.01,,0,1.48,22.9,0,24.38,419.69,,,215.55,0.01,1.67,0,217.22,83.02,1.24,0,51.55,353.04,,54.62,0,0.3,2.15,0.39,9.18,66.65,419.69,,,138.81,,0,0,0,0,,2.02,,--,,--,--,,--,,--,--,,--,--
MOHITIND,Mohit Industries Ltd.,,,14.16,14.16,21.64,21.64,35.79,,16.11,1.8,0.1,0,18.01,,36.03,6.07,0.66,0,42.76,96.56,,,21.81,0.02,0,0.77,22.6,12.53,0,0,1.42,36.54,,0,23.66,19.31,0.11,8.33,8.62,60.02,96.56,,,47.5,,0,0,0,0,,0,,--,,51.6,--,,--,,10.58,1.95,,--,--
MOIL,MOIL Ltd.,,,203.49,203.49,"1,938.03","1,938.03","2,141.51",,0,0,8.63,58.7,67.32,,0,32.87,283.31,54.73,370.92,"2,579.75",,,671.55,4.9,299.98,0,990.69,7.42,20.05,1.5,147.48,"1,167.13",,224.1,100.12,172.86,840.65,4.01,70.88,"1,412.62","2,579.75",,,596.86,,0,0,0,0,,0,,--,,--,--,,200.77,,--,7.42,,224.1,--
MOLDTECH,Mold Tek Technologies Ltd.,,,5.65,5.65,65.31,65.31,70.96,,0,0.34,4.17,0.06,4.58,,0,1.84,9.94,1.49,13.26,88.8,,,23.09,1.52,0,0,24.61,12.34,0,0,0.88,37.82,,0,0,25.12,7.75,0.39,17.72,50.98,88.8,,,1.12,,0,0,0,0,,0.27,,--,,0.82,89.64,,0.23,,--,12.34,,--,--
MOLDTKPAC,Mold-Tek Packaging Ltd.,,,15.63,15.63,422.47,422.47,457.11,,25.37,14.73,0.33,3.78,44.21,,18.64,28.06,25,1.15,72.85,574.16,,,260.96,0.65,13.84,0.05,276.48,17.09,0,0,9.84,303.41,,0,95.9,143.01,16.31,0.61,14.9,270.75,574.16,,,9.87,,0,0,0,0,,45.29,,--,,--,5.42,,--,,--,--,,--,--
MONTECARLO,Monte Carlo Fashions Ltd.,,,20.73,20.73,666.63,666.63,687.36,,8.33,0,99.75,0,108.07,,60.1,147.72,111.94,6.66,326.42,"1,121.84",,,230.43,0.36,1.27,0,233.9,27.11,12.91,0,38.45,312.37,,140.67,289.08,265.13,70.92,0.42,43.25,809.47,"1,121.84",,,27.34,,0,0,0,0,,72.7,,--,,--,--,,8.31,,27.11,--,,140.08,--
MORARJEE,Morarjee Textiles Ltd.,,,25.43,40.43,-118.61,-118.61,-78.18,,140.79,0,15.98,4.19,160.96,,369.42,76.79,96.31,1.81,544.34,627.12,,,408.78,0.98,0,0,409.76,0.65,30.41,0.56,1.29,442.67,,0,66.44,20.94,18.33,0.08,78.66,184.46,627.12,,,30.5,,0,0,0,0,,1.98,,--,,46.76,--,,--,,--,--,,--,--
MOTHERSON,Samvardhana Motherson International Ltd.,,,451.8,451.8,"30,479.20","30,479.20","30,931.00",,"4,521.30",0,159.3,0,"4,680.60",,823.9,783.8,531.8,3.6,"2,143.10","37,754.70",,,"1,291.60",1.4,53.8,474.8,"1,821.60","30,385.70",11.4,"2,117.60",234.4,"34,570.70",,1.2,687.7,"1,121.50",631.7,361.1,380.8,"3,184.00","37,754.70",,,"2,258.10",,0,0,0,0,,"1,907.00",,--,,--,"1,737.60",,296.81,,--,0.3,,1.2,--
MOTOGENFIN,Motor and General Finance Ltd.,,,19.36,19.36,33.26,59.22,78.58,,0,0,37.77,1.3,39.07,,2.89,0,59.7,0.33,62.92,180.57,,,25.69,0,0,28.55,54.23,7.29,3.36,0,0.39,65.27,,0,113.56,0.57,0.24,0,0.94,115.31,180.57,,,3.03,,0,0,0,0,,0,,--,,--,--,,9.27,,7.29,--,,--,--
MPHASIS,MphasiS Ltd.,,,187.83,187.83,"4,259.83","4,259.83","4,447.65",,0,0,523.8,0,523.8,,352,839.38,682.42,73.28,"1,947.08","6,918.53",,,578.31,4.64,0,0,582.94,"1,535.60",93.37,197.06,600.23,"3,009.20",,759.39,0,"1,712.23",532.52,20.86,884.33,"3,909.33","6,918.53",,,"2,385.73",,0,0,0,0,,"2,645.00",,--,,--,"6,708.80",,129.3,,118.99,"1,422.88",,661.73,100
MRF,MRF Ltd.,,,4.24,4.24,"13,773.03","13,773.03","13,777.27",,817.21,393.3,640.24,218.67,"2,069.42",,"1,186.51","2,774.32","2,705.84",180.04,"6,846.71","22,693.40",,,"9,445.06",21.21,"1,225.81",0,"10,692.08","1,155.53",0,0.82,900.76,"12,749.19",,"2,509.69","4,061.72","2,283.26",114.85,3.18,971.51,"9,944.21","22,693.40",,,"3,897.42",,"4,048.35",0,0,413.38,,141.81,,--,,"1,521.29",43.75,,1.78,,"1,133.81",21.72,,--,"2,509.69"
MRPL,Mangalore Refinery and Petrochemicals Ltd.,,,"1,752.66","1,752.66","5,443.67","5,443.67","7,196.34",,"14,215.50",0,528.68,160.61,"14,904.80",,"6,869.67","9,367.17","1,241.49",478.83,"17,957.17","40,058.31",,,"20,992.42",383.6,169.77,7.8,"21,553.58",15.5,"2,100.08",117.3,840.85,"24,627.31",,0,"10,486.86","4,327.67",43.86,15.58,557.04,"15,431.00","40,058.31",,,"1,559.01",,0,0,0,0,,"50,591.49",,--,,"31,012.27",--,,--,,--,15.5,,--,--
MSPL,MSP Steel & Power Ltd.,,,385.42,385.42,-51.75,-51.75,333.66,,525.23,0,0,1.2,526.43,,299.74,267.93,34.65,2.89,605.21,"1,750.37",,,826.06,0.25,0,0,826.31,41.17,26.61,0,12.08,906.17,,0,457.56,69.26,95.25,0,222.13,844.2,"1,750.37",,,0,,0,0,0,0,,0,,--,,--,--,,4.75,,0.21,2.88,,--,--
MTNL,Mahanagar Telephone Nigam Ltd.,,,630,630,"-19,286.45","-19,286.45","-18,656.45",,"16,565.55",0,411.79,385.72,"17,363.06",,"10,040.92","1,040.06","2,491.38",24.67,"13,597.03","12,303.64",,,"3,388.57","2,097.96",73.98,62.09,"5,622.60",106.13,0,3.43,809.05,"6,541.21",,0,6.55,662.36,89.29,3.08,"5,001.15","5,762.43","12,303.64",,,"7,884.10",,0,0,0,0,,4.4,,--,,--,2.63,,--,,--,106.13,,--,--
MUNJALSHOW,Munjal Showa Ltd.,,,8,8,629.39,629.39,637.39,,0,0,0.02,10.45,10.47,,0,113.9,21.13,2.97,138,785.86,,,124.24,0.58,5.44,0,130.35,63.08,1.53,1.66,70.42,267.05,,243.49,72.74,170.41,17.55,8.51,6.12,518.81,785.86,,,10.78,,0,0,0,0,,107.61,,--,,--,0.71,,4,,--,63.08,,5.77,237.72
MURUDCERA,Murudeshwar Ceramics Ltd.,,,54.95,54.95,284.43,284.43,339.38,,15.92,15.45,1.73,0,33.1,,65.11,18.92,18.03,0.78,102.84,475.32,,,296.39,0,6.07,1.2,303.66,9.24,0,0,2.85,315.75,,0,112.14,22.09,6.05,0,19.3,159.57,475.32,,,21.98,,0,0,0,0.01,,0,,--,,--,--,,--,,--,--,,--,--
NACLIND,Nacl Industries Ltd.,,,19.83,19.83,462.53,462.53,483.95,,87.77,10.13,16.01,10.39,124.3,,352.75,388.88,57.64,2.81,802.08,"1,410.33",,,208.15,1.09,9.55,0,230.58,57.6,0,0,26.81,314.99,,0,410.71,528.97,76.65,0,79.01,"1,095.34","1,410.33",,,98.56,,0,0,0,0,,530.27,,--,,--,580.33,,0.69,,--,57.6,,--,--
NAGREEKEXP,Nagreeka Exports Ltd.,,,6.26,8.76,102.87,102.87,111.62,,45.43,13.3,0,0.19,58.92,,142.67,11.36,13.51,7.95,175.5,346.04,,,114.13,0,0,0,114.13,10.96,0,1.35,0.49,126.93,,0,114.89,17.82,2.97,1.57,81.85,219.1,346.04,,,55.17,,0,0,0,0.19,,22.23,,--,,342.25,--,,0.75,,6.79,4.17,,--,--
NAHARCAP,Nahar Capital and Financial Services Ltd.,,,8.37,8.37,795.5,795.5,803.87,,0,7.04,0.55,0.05,7.64,,1.51,0.22,4.83,0,6.56,818.07,,,0.02,0,0.54,54.62,55.17,0,0,0,2.1,57.27,,737.06,15,0,6.96,0.03,1.76,760.8,818.07,,,22.63,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
NAHARINDUS,Nahar Industrial Enterprises Ltd.,,,40.03,64.19,751.69,751.69,815.88,,56.17,19.04,2.5,0.2,77.91,,623.73,155.68,47.1,0.89,827.41,"1,817.79",,,467.38,0,5.03,62.21,534.62,82.56,0,0,17.96,635.14,,0,733.23,276.8,5.49,0.76,166.38,"1,182.65","1,817.79",,,217.29,,0,0,0,0,,22.72,,--,,476.16,--,,1.6,,0.05,82.51,,--,--
NAHARPOLY,Nahar Poly Films Ltd.,,,12.58,12.58,619.6,619.6,632.18,,145.28,32.16,0,0,177.44,,27.88,8.74,17.15,0.04,53.81,863.42,,,292.62,0,1.85,0,294.47,433.89,0,0,3.25,731.61,,0,62.06,28.36,1,0.05,40.34,131.81,863.42,,,8.58,,0,0,0,0,,201.02,,--,,--,30.87,,--,,--,17.36,,--,--
NAHARSPING,Nahar Spinning Mills Ltd.,,,18.05,18.05,"1,582.51","1,582.51","1,600.56",,157.68,53.09,3.1,0,213.87,,855.19,19.03,258.34,3.95,"1,136.51","2,950.93",,,744.79,0.08,21.03,7.22,773.12,306.17,0,0,103.55,"1,182.84",,0,"1,048.61",522.99,3.75,0,192.74,"1,768.09","2,950.93",,,287.41,,0,0,0,0,,45.31,,--,,"2,104.64",--,,--,,288.81,17.36,,--,--
NATCOPHARM,Natco Pharma Ltd.,,,36.5,36.5,"4,151.90","4,151.90","4,191.90",,0,30,9.2,95.7,134.9,,389,141.2,104,17,651.2,"4,978.00",,,"2,158.10",16.1,128.7,0,"2,302.90",430.4,0,0.5,66,"2,799.80",,119.6,697.7,575.6,100.9,10.4,674,"2,178.20","4,978.00",,,52.3,,0,0,0,0,,388.2,,--,,--,888.1,,5.73,,39.9,46.1,,81.2,38
NATHBIOGEN,Nath Bio-Genes Ltd.,,,19,19,522.97,522.97,541.97,,0.66,0,0,2.61,3.28,,92.29,55.09,48.2,1.08,196.66,741.91,,,232.86,12.03,0,0,244.89,5.06,0,0,21.79,271.74,,0,220.34,87.92,4.17,150.19,7.55,470.17,741.91,,,68.3,,0,0,0,0,,0.6,,--,,1.92,--,,--,,--,5.06,,--,--
NATIONALUM,National Aluminium Company Ltd.,,,918.32,918.32,"11,636.32","11,636.32","12,554.64",,0,868.18,494.85,260.98,"1,624.01",,20.67,"1,457.10","1,494.42",126.95,"3,099.14","17,277.79",,,"7,001.94",341.27,"1,763.42",0,"9,578.03",313.25,0,87.38,814.13,"10,792.79",,64.01,"1,646.17",75.25,"3,706.07",32.92,960.58,"6,485.00","17,277.79",,,"6,067.88",,0,0,0,0,,227.41,,--,,"6,404.24",--,,459.16,,--,0.03,,64.01,--
NAUKRI,Info Edge India Ltd.,,,128.71,128.71,"13,843.41","13,843.41","13,972.12",,0.35,"1,079.27",31.97,0,"1,111.59",,0,104.03,902.07,79.28,"1,085.38","16,169.08",,,87.68,3.12,0,0,90.79,"12,187.71",0,0,787.41,"13,065.91",,440.93,0,7.91,132.32,0,"2,522.01","3,103.17","16,169.08",,,4.48,,0,0,0,0,,24.18,,--,,107.64,--,,103.59,,--,"12,187.71",,--,--
NAVKARCORP,Navkar Corporation Ltd.,,,150.52,166.95,"1,731.62","1,731.62","1,898.57",,513.03,0,8.88,7.48,529.39,,36.4,18.37,144.82,6.06,205.65,"2,633.62",,,"2,194.12",22.21,98.08,49.16,"2,363.57",0,26.29,0,55.33,"2,445.18",,0,8.39,90.73,3.01,0.34,85.97,188.43,"2,633.62",,,11.46,,0,0,0,0,,0,,--,,--,--,,91.42,,--,--,,--,--
NAVNETEDUL,Navneet Education Ltd.,,,45.24,45.24,"1,081.90","1,081.90","1,127.14",,0,3.06,10.79,0,13.85,,70,58,44.07,37.18,209.25,"1,350.24",,,185.72,1.03,1.19,14.23,204.89,337.72,0,47.94,9.75,600.3,,0,457.59,190.44,22.08,11.16,68.67,749.94,"1,350.24",,,30.62,,0,0,0,0,,20.68,,--,,--,460.61,,40.46,,3.75,333.97,,--,--
NBIFIN,NBI Industrial Finance Company Ltd.,,,1.23,1.23,"2,137.30","2,137.30","2,138.53",,0,62.87,0.04,0.54,63.45,,0,0.01,0.06,0,0.07,"2,202.05",,,0,0,0,0,0,0,0,0,0.41,0.42,,"2,195.33",0,0,6.12,0,0.18,"2,201.63","2,202.05",,,0,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,8.04
NCC,NCC Ltd.,,,121.97,121.97,"5,681.20","5,681.20","5,803.17",,82.03,0,19.91,52.52,154.46,,"1,102.05","4,260.66","2,441.94",64.33,"7,868.98","13,826.61",,,"1,063.71",0.72,7.02,263.32,"1,334.77",893.42,54.14,197.49,630.89,"3,110.71",,1.07,787.78,"2,384.27",558.54,210.32,"6,773.92","10,715.90","13,826.61",,,567.05,,0,0,0,59.93,,0.1,,--,,--,6.97,,20.67,,--,891.9,,--,--
NCLIND,NCL Industries Ltd.,,,45.23,45.23,698.84,698.84,744.07,,280.97,91.79,5.85,3.49,382.1,,37.21,71.18,234.71,2.29,345.39,"1,471.56",,,773.48,0,171,0,944.47,30.01,0,0,77.21,"1,051.69",,0,128.86,117.76,10.67,20.3,142.28,419.87,"1,471.56",,,193.5,,0,0,0,0,,27.78,,--,,--,0.21,,--,,--,30.01,,--,--
NDGL,Naga Dhunseri Group Ltd.,,,1,1,194.13,194.13,195.13,,0,4.61,0.01,0.03,4.65,,0,0,4.58,0,4.58,204.35,,,4.94,0,0,6.28,11.22,0,0,0,6,17.23,,183.91,0,0,2.7,0.4,0.12,187.12,204.35,,,0,,0,0,0,0,,0,,--,,--,--,,0.85,,--,--,,--,--
NDL,Nandan Denim Ltd.,,,144.15,144.15,394.85,394.85,539,,252.88,11.84,2.17,3.67,270.57,,305.34,262.15,64.95,0.91,633.35,"1,442.91",,,536.62,0.04,6.88,0,543.55,0.47,0,0,24.5,568.51,,0,243.56,445.95,45.59,0,139.31,874.4,"1,442.91",,,117.64,,0,0,0,0,,86.57,,--,,172.42,--,,116.38,,--,0.14,,--,--
NDLVENTURE,NDL Ventures Ltd.,,,33.67,33.67,435.25,435.25,468.92,,134.59,0,192.68,6.15,333.42,,632.66,122.45,125.01,0.79,880.92,"1,683.26",,,731.17,76.45,4.44,0,812.06,348.41,245.99,0,137.52,"1,543.98",,0.78,19.92,58.02,9.97,0,50.6,139.28,"1,683.26",,,922.66,,0,0,0,0,,122.4,,--,,--,--,,--,,--,348.41,,--,--
NECCLTD,North Eastern Carrying Corporation Ltd.,,,50.2,50.2,48.74,48.74,98.94,,2.83,0,0,2.56,5.4,,98.11,3.53,8.19,3.72,113.54,217.87,,,8.67,4.27,0,0,12.94,0,1.1,2.81,0,16.85,,0,0,105.86,7.66,87.49,0,201.02,217.87,,,1.97,,0,0,0,0,,0,,--,,--,--,,37.65,,--,--,,--,--
NECLIFE,Nectar Lifesciences Ltd.,,,22.43,22.43,"1,064.44","1,064.44","1,086.86",,291.08,0,1.63,6.39,299.09,,568.85,376.65,56.55,1.7,"1,003.75","2,389.71",,,680.08,43.02,85.1,0,808.2,0.57,2.43,0,12.76,823.96,,0.46,871.77,446.98,17.74,0.39,228.41,"1,565.75","2,389.71",,,76.77,,714.74,0,0,10.08,,13.06,,--,,666.91,--,,--,,--,0.57,,0.56,0
NELCAST,Nelcast Ltd.,,,17.4,17.4,424.28,424.28,441.68,,137.42,40.94,0,0,178.36,,142.12,180.59,15.7,1.87,340.28,960.32,,,440.05,0.56,0.61,0,441.21,39.07,0,0,1,481.29,,0,158.73,240.35,61.44,0,18.51,479.03,960.32,,,4.11,,0,0,0,0,,29.16,,--,,--,207.45,,8.24,,--,--,,--,--
NEOGEN,Neogen Chemicals Ltd.,,,24.94,24.94,414.38,414.38,439.32,,121.52,10.61,9.79,0,141.92,,76.2,98.88,41.15,1.87,218.1,799.34,,,284.97,0.16,10.62,0,295.75,0.45,0,0,10.08,306.28,,80.76,194.59,109.5,45.22,0.6,62.39,493.06,799.34,,,73.08,,0,0,0,0,,133.69,,--,,--,134.95,,15.5,,--,0.45,,60.57,20.19
NESCO,NESCO Ltd.,,,14.09,14.09,"1,680.96","1,680.96","1,695.05",,0,31.39,160.95,5.46,197.8,,0,8.8,67.02,0.31,76.13,"1,968.98",,,171.69,2.04,82.06,672.68,928.77,649.55,0,0,109.04,"1,687.36",,196.98,7.52,18.63,6.51,0,51.98,281.62,"1,968.98",,,68.44,,0,0,0,0,,0.34,,--,,--,0.15,,11.38,,--,649.55,,--,196.98
NEWGEN,Newgen Software Technologies Ltd.,,,69.54,69.54,699.41,699.41,768.95,,4.3,0,12.31,33.31,49.92,,1.89,41,139.48,6.27,188.64,"1,007.50",,,205.84,0.13,0,0,205.97,27.86,14.89,0,113.95,362.68,,92.38,0,188.64,226.16,3.66,133.99,644.83,"1,007.50",,,0,,0,0,0,0,,98.86,,--,,--,497.68,,43.97,,--,--,,--,92.38
NFL,National Fertilizers Ltd.,,,490.58,490.58,"1,790.96","1,790.96","2,281.54",,629.73,36.28,"1,958.31",205.68,"2,830.00",,"2,539.83","1,445.66","1,391.67",239.36,"5,616.52","10,728.06",,,"4,226.47",2.03,112.15,1.04,"4,368.03",491.48,0,4.66,85.47,"4,949.64",,0,"2,255.29","2,799.92",28.81,2.65,691.75,"5,778.42","10,728.06",,,960.58,,0,0,0,0,,"4,098.63",,--,,--,47.7,,--,,--,491.48,,--,--
NH,Narayana Hrudayalaya Ltd.,,,204.36,204.36,"1,020.73","1,020.73","1,225.09",,317.44,47.88,154.19,26.85,546.36,,64.8,317.46,97.78,30.18,510.23,"2,281.68",,,"1,073.14",20.52,19.13,0,"1,117.00",645.47,0,0,121.86,"1,884.33",,16,28.85,173.49,113.27,9.2,56.54,397.35,"2,281.68",,,772.34,,0,2.2,2.2,0,,4.73,,--,,--,94.21,,199.65,,--,649.03,,--,--
NIACL,New India Assurance Company Ltd.,,,824,824,"24,138.66","24,138.66","24,962.66",,0,0,"14,048.87",0,"14,048.87",,0,0,"41,085.19","15,253.13","56,338.32","95,349.85",,,420.51,0.82,17.38,0,438.7,"70,558.80",267.2,325.01,820.28,"72,409.99",,0,0,0,"12,487.84","10,452.02",0,"22,939.86","95,349.85",,,331.43,,0,0,0,0,,"1,374.83",,--,,--,726.3,,808.15,,--,--,,--,--
NIBL,NRB Industrial Bearings Ltd.,,,4.85,4.85,-9.14,-9.14,-4.29,,54.04,0,0.85,0.29,55.18,,60.14,16.84,0.93,0.55,78.46,129.35,,,73.26,0.01,2.65,0,75.92,5.25,0,0,2.54,83.71,,0,21.12,16.96,5.9,0,1.66,45.64,129.35,,,0.1,,0,0,0,0,,2.02,,--,,--,21.75,,--,,--,5.25,,--,--
